,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
607,002603,以岭药业,0.63,43.18,,7.99,,35449.52,45.11,,04-11,20110728.0,16.102,14.365,-10.7874798162,22.8015873016,,-4.181699597
2696,300080,易成新能,0.09,-54.03,6.4,1.43,0.41,4585.42,-39.42,,03-31,20100625.0,7.783,8.515,9.40511370937,94.6111111111,1.33046875,-4.19133688524
3281,600606,绿地控股,-0.7,-638.46,,-17.98,,-36459.59,-623.61,,03-19,19920327.0,4.95,12.312,148.727272727,-17.5885714286,,-4.19297677262
2913,002149,西部材料,0.03,-75.0,,0.62,,547.35,-72.88,,04-24,20070810.0,6.628,7.768,17.1997585999,258.933333333,,-4.23726877192
3067,600355,精伦电子,0.02,-108.7,,1.47,,607.68,-110.66,,04-08,20020613.0,2.665,3.36,26.0787992495,168.0,,-4.24329352518
2795,002537,海联金汇,0.2,-48.72,,2.15,,3010.16,-49.01,,03-25,20110110.0,3.214,3.585,11.5432482887,17.925,,-4.24577196767
2341,300314,戴维医疗,0.34,-15.0,4.18,8.28,0.42,5360.66,-16.33,,04-10,20120508.0,11.901,12.357,3.83161078901,36.3441176471,2.95622009569,-4.26191513158
3140,002222,福晶科技,-0.05,-139.14,,-2.54,,-1535.5,-139.14,,04-18,20080319.0,5.007,6.637,32.5544238067,-132.74,,-4.27407349693
2861,600293,三峡新材,0.03,-63.37,,1.54,,1137.66,-63.35,10派0.13,04-25,20000919.0,3.673,4.217,14.8107813776,140.566666667,,-4.27728952206
2926,002535,林州重机,0.1,-72.97,,2.34,,5093.52,-74.44,,03-24,20110111.0,5.38,6.315,17.3791821561,63.15,,-4.28328556151
3181,601113,华鼎股份,-0.12,-200.0,,-4.33,,-7399.23,-193.02,,03-19,20110509.0,3.999,5.798,44.9862465616,-48.3166666667,,-4.2906446915
3126,002299,圣农发展,0.08,-134.66,,2.42,,7617.84,-134.67,,03-31,20091021.0,9.265,12.171,31.3653534808,152.1375,,-4.29359101859
2792,600981,汇鸿集团,0.03,-48.53,,1.84,,1712.57,-48.58,10派0.2,02-14,20040630.0,3.712,4.131,11.2877155172,137.7,,-4.30379379477
2245,600060,海信电器,1.07,-11.64,,13.52,,140004.2,-11.55,10派3.25,04-25,19970422.0,10.483,10.764,2.68053038252,10.0598130841,,-4.30884875445
2609,300112,万讯自控,0.09,-57.14,1.94,4.78,0.08,2285.26,-32.06,,04-07,20100827.0,10.063,10.808,7.40335883931,120.088888889,5.57113402062,-4.33046684564
780,600872,中炬高新,0.36,34.73,,12.78,,28678.53,34.74,10派1.1,03-31,19950124.0,11.057,10.171,-8.01302342408,28.2527777778,,-4.33544221219
1102,002100,天康生物,0.48,14.29,,11.74,,20763.03,22.28,10派1转10,04-17,20061226.0,6.112,5.799,-5.12107329843,12.08125,,-4.35065047923
2814,300211,亿通科技,0.13,-64.46,5.85,2.15,0.28,1049.83,-53.8,,04-10,20110505.0,4.797,5.388,12.3202001251,41.4461538462,0.921025641026,-4.36681218273
2659,601699,潞安环能,0.43,-35.69,,5.53,,98199.3,-35.77,,03-26,20060922.0,8.095,8.755,8.15318097591,20.3604651163,,-4.38724469697
2826,002628,成都路桥,0.19,-60.42,,5.33,,13790.05,-56.21,,04-15,20111103.0,5.031,5.675,12.8006360564,29.8684210526,,-4.3911880435
3028,000659,*ST中富,0.03,-103.49,,3.82,,4182.21,-103.77,,04-30,19961203.0,2.78,3.43,23.381294964,114.333333333,,-4.43816307693
1498,002049,紫光国芯,0.5,-44.35,,12.25,,30435.67,11.68,10派1,02-11,20050606.0,24.515,23.873,-2.61880481338,47.746,,-4.46004984424
3055,000795,英洛华,0.04,-107.02,,3.04,,1224.11,-107.72,,03-20,19970808.0,3.923,4.864,23.9867448381,121.6,,-4.49081360256
2839,000584,哈工智能,0.27,-72.54,,8.49,,16327.82,-58.8,,03-12,19951128.0,6.057,6.85,13.0922899125,25.3703703704,,-4.49119293821
3046,002006,精功科技,0.03,-106.82,,1.5,,1259.47,-106.36,,02-11,20040625.0,7.062,8.728,23.5910506939,290.933333333,,-4.50848931572
2734,601636,旗滨集团,0.28,-49.91,,6.01,,22105.86,-42.9,,04-25,20110812.0,2.985,3.269,9.51423785595,11.675,,-4.50903169014
2647,601566,九牧王,0.61,-34.41,,7.88,,35052.07,-34.76,,04-24,20110530.0,10.698,11.52,7.68367919237,18.8852459016,,-4.52387445256
2715,600101,明星电力,0.3,-41.18,,5.47,,9748.79,-40.82,10派0.5,03-27,19970627.0,8.53,9.296,8.98007033998,30.9866666667,,-4.54562140992
722,002553,南方轴承,0.38,-30.88,,10.84,,6526.82,38.29,,04-08,20110225.0,6.275,5.747,-8.41434262948,15.1236842105,,-4.55056344697
2963,000035,中国天楹,0.35,-94.16,,15.66,,17501.59,-84.53,,04-21,19940408.0,5.33,6.32,18.574108818,18.0571428571,,-4.55095858586
3134,300169,天晟新材,0.08,-134.12,3.72,2.53,0.43,2531.42,-136.32,,04-23,20110125.0,6.335,8.22,29.7553275454,102.75,2.20967741935,-4.58136445623
2817,002596,海南瑞泽,0.08,-55.56,,1.97,,1776.51,-54.23,,03-31,20110707.0,3.312,3.703,11.8055555556,46.2875,,-4.59359999998
2990,600636,*ST爱富,0.02,-90.76,,0.39,,646.68,-90.82,10派0.1,03-20,19930316.0,11.321,13.553,19.7155728293,677.65,,-4.60651084228
3242,000408,藏格控股,-0.22,-355.54,,-33.84,,-5524.68,-355.64,,04-29,19960628.0,5.97,10.57,77.0519262982,-48.0454545455,,-4.61558869565
2920,000983,西山煤电,0.09,-74.13,,1.71,,27319.91,-74.13,10派0.03,04-07,20000726.0,7.078,8.21,15.9932184233,91.2222222222,,-4.63508957597
3193,000613,*ST东海A,0.01,-215.0,,3.01,,250.35,-213.83,,01-31,19970128.0,4.68,6.83,45.9401709402,683.0,,-4.65453209302
3194,600653,申华控股,-0.11,-215.17,,-10.2,,-19894.99,-215.14,,03-28,19901219.0,2.49,3.64,46.1847389558,-33.0909090909,,-4.65824869565
2722,002511,中顺洁柔,0.17,-54.05,,2.91,,6750.22,-41.78,,04-15,20101125.0,4.959,5.394,8.77192982456,31.7294117647,,-4.76292
3264,000511,*ST烯碳,-0.23,-483.33,,-17.59,,-27135.79,-509.72,,04-30,19930518.0,3.981,8.191,105.752323537,-35.6130434783,,-4.81994137766
2967,601118,海南橡胶,0.01,-85.64,,0.25,,2238.1,-85.67,,04-15,20110107.0,7.406,8.72,17.7423710505,872.0,,-4.82855418569
577,002400,省广股份,0.74,-1.33,,26.46,,42515.05,47.85,,03-31,20100506.0,9.389,8.46,-9.89455746086,11.4324324324,,-4.8359919268
2710,002011,盾安环境,0.15,-40.0,,3.67,,12622.05,-40.46,,03-24,20040705.0,8.962,9.702,8.25708547199,64.68,,-4.90003405406
2837,601100,恒立液压,0.15,-57.14,,2.68,,9190.72,-58.49,,03-31,20111028.0,11.768,13.17,11.913664174,87.8,,-4.9094887304
3258,600975,新五丰,-0.21,-450.0,,-9.17,,-4896.33,-459.19,,04-30,20040609.0,2.99,5.775,93.143812709,-27.5,,-4.92990341113
3038,002167,东方锆业,0.01,-105.88,,0.27,,363.84,-105.3,,04-29,20070913.0,7.594,9.214,21.3326310245,921.4,,-4.9361
2617,300260,新莱应材,0.09,-32.56,6.43,1.36,-0.19,870.66,-32.34,,04-21,20110906.0,7.27,7.744,6.51994497937,86.0444444444,1.20435458787,-4.96016455696
358,002328,新朋股份,0.19,90.0,,3.96,,8582.72,84.11,10派0.6,04-10,20091230.0,9.628,7.996,-16.9505608641,42.0842105263,,-4.96207769609
2887,600508,上海能源,0.07,-66.67,,0.61,,4844.27,-68.26,,03-21,20010829.0,9.822,11.16,13.6224801466,159.428571429,,-5.01083497758
3207,601890,亚星锚链,0.06,-242.63,,1.08,,2988.41,-242.42,,04-28,20101228.0,3.263,4.84,48.3297578915,80.6666666667,,-5.01595726062
3069,600306,商业城,0.18,-111.63,,38.7,,3225.97,-111.63,,02-17,20001226.0,7.89,9.62,21.9264892269,53.4444444444,,-5.09110231213
2923,600189,吉林森工,0.03,-76.92,,0.8,,1060.68,-74.23,10派1,04-23,19981007.0,7.279,8.339,14.5624398956,277.966666667,,-5.09736009434
3090,002231,奥维通信,0.02,-116.25,,1.21,,781.81,-116.26,,04-28,20080512.0,6.408,7.858,22.6279650437,392.9,,-5.1378902069
3073,000862,银星能源,0.04,-107.65,,1.52,,1936.09,-113.08,,03-26,19980915.0,6.25,7.61,21.76,190.25,,-5.19669117647
3202,300282,汇冠股份,0.12,-200.0,10.59,3.88,0.15,1115.97,-226.1,,04-28,20111229.0,9.643,13.815,43.264544229,115.125,1.3045325779,-5.22598825503
3082,002297,博云新材,0.01,-109.1,,0.46,,521.28,-114.77,,04-29,20090929.0,9.53,11.62,21.9307450157,1162.0,,-5.23329234451
2991,600604,市北高新,0.03,-90.11,,1.14,,1469.13,-91.45,10派0.0239,03-27,19920327.0,4.734,5.561,17.4693705112,185.366666667,,-5.23487666263
2692,600830,香溢融通,0.22,-38.89,,5.49,,9992.09,-38.84,10派0.8,03-28,19940224.0,9.361,10.055,7.41373784852,45.7045454545,,-5.23892276657
3144,002034,美欣达,-0.2,-143.48,,-3.48,,-1649.77,-142.97,,04-09,20040826.0,14.298,18.18,27.1506504406,-90.9,,-5.26580386399
3210,002493,荣盛石化,-0.31,-247.62,,-5.11,,-34712.69,-250.82,,04-23,20101102.0,2.713,3.997,47.3276815334,-12.8935483871,,-5.29964688473
3164,600107,美尔雅,-0.02,-166.67,,-1.41,,-746.47,-163.96,,04-28,19971106.0,6.36,8.32,30.8176100629,-416.0,,-5.32033469388
2615,600620,天宸股份,0.18,-30.77,,9.78,,8018.78,-32.27,10派0.7,04-11,19921117.0,5.825,6.175,6.00858369099,34.3055555556,,-5.37065
2312,000510,金路集团,-0.24,-15.22,,-18.22,,-14727.44,-15.22,,04-10,19930507.0,5.33,5.48,2.81425891182,-22.8333333333,,-5.40817333333
3062,002321,华英农业,0.03,-108.33,,0.86,,1257.91,-109.88,,04-27,20091216.0,6.31,7.59,20.2852614897,253.0,,-5.416740625
2951,600467,好当家,0.03,-81.25,,0.71,,2057.72,-82.1,10派0.09,04-25,20040405.0,2.748,3.162,15.0655021834,105.4,,-5.44953623189
3206,300023,宝德股份,0.17,-238.44,3.78,4.73,0.01,1571.48,-242.16,,03-10,20091030.0,4.497,6.495,44.4296197465,38.2058823529,1.71825396825,-5.45041801802
2905,002682,龙洲股份,0.1,-71.43,,1.92,,2059.58,-71.51,,04-22,20120612.0,6.323,7.149,13.063419263,71.49,,-5.47406452785
3196,600701,工大高新,-0.03,-218.07,,-1.6,,-1467.76,-218.18,,04-08,19960528.0,4.334,6.059,39.8015689894,-201.966666667,,-5.48169344927
3230,600868,梅雁吉祥,-0.03,-311.03,,-2.56,,-5452.82,-311.2,,04-14,19940912.0,2.356,3.673,55.8998302207,-122.433333333,,-5.56710098709
3159,002243,通产丽星,-0.1,-153.72,,-2.49,,-3635.98,-159.54,,03-20,20080528.0,6.346,8.126,28.0491648282,-81.26,,-5.68786988765
3197,002607,亚夏汽车,-0.21,-200.0,,-6.72,,-5636.24,-219.14,,04-21,20110810.0,2.528,3.501,38.4889240506,-16.6714285714,,-5.69358602262
2492,300193,佳士科技,0.24,-24.47,8.61,2.75,0.45,5243.4,-24.46,,02-12,20110322.0,6.543,6.818,4.20296500076,28.4083333333,0.791869918699,-5.81970109091
1318,300096,易联众,0.11,-52.61,1.59,7.04,0.15,4690.41,16.08,,04-21,20100728.0,10.067,9.79,-2.75156451773,89.0,6.1572327044,-5.84394801444
3151,600695,绿庭投资,-0.07,-147.12,,-12.96,,-4956.06,-147.12,,04-28,19931122.0,5.8,7.25,25.0,-103.571428571,,-5.8848
3165,002099,海翔药业,0.14,-156.0,,5.19,,5351.93,-165.18,10派2,04-15,20061226.0,3.268,4.182,27.9681762546,29.8714285714,,-5.90599824945
3185,002466,天齐锂业,0.54,-160.0,,3.73,,13050.15,-198.59,,04-13,20100831.0,7.916,10.569,33.5144012127,19.5722222222,,-5.92551240106
3100,002134,*ST普林,0.04,-120.0,,1.72,,974.82,-120.19,,04-02,20070516.0,6.66,8.01,20.2702702703,200.25,,-5.92937333332
3170,002193,如意集团,-0.01,-200.0,,-0.27,,-179.42,-174.93,,04-28,20071207.0,7.623,9.844,29.1355109537,-984.4,,-6.0040134624
2804,002369,卓翼科技,0.09,-75.68,,3.23,,4432.33,-50.52,,04-10,20100316.0,8.85,9.59,8.3615819209,106.555555556,,-6.04191891892
3276,000633,合金投资,-0.08,-596.69,,-13.61,,-2890.03,-596.2,,04-16,19961112.0,5.08,10.09,98.6220472441,-126.125,,-6.04530139721
3041,600178,东安动力,0.07,-105.82,,1.9,,3243.03,-105.82,,04-21,19981014.0,5.19,6.09,17.3410404624,87.0,,-6.10228666668
2772,300102,乾照光电,0.19,-47.22,6.05,3.13,0.39,5590.15,-47.0,,04-28,20100812.0,5.465,5.884,7.66697163769,30.9684210526,0.972561983471,-6.13019093079
3243,300073,当升科技,-0.16,-364.03,5.11,-3.08,-0.0,-2559.27,-363.75,,03-24,20100427.0,5.513,8.779,59.2417921277,-54.86875,1.71800391389,-6.14009109002
3161,300050,世纪鼎利,0.2,-162.5,9.07,3.06,0.54,4385.82,-163.35,,04-03,20100120.0,5.925,7.498,26.5485232068,37.49,0.826681367144,-6.15288461537
2732,600295,鄂尔多斯,0.41,-42.25,,6.15,,42152.93,-42.8,10派1,04-02,20010426.0,8.596,9.187,6.87529083295,22.4073170732,,-6.22519120135
3113,600966,博汇纸业,0.08,-122.04,,1.38,,4487.84,-124.57,10转10,04-08,20040608.0,2.439,2.927,20.008200082,36.5875,,-6.22594733607
2996,002021,中捷资源,0.01,-92.86,,0.31,,301.56,-92.88,,03-24,20040715.0,6.12,7.01,14.5424836601,701.0,,-6.3868044944
2898,000863,三湘印象,0.19,-70.77,,7.32,,14615.27,-69.56,10派0.970726,04-29,19970925.0,6.452,7.14,10.6633601984,37.5789473684,,-6.52327209302
3008,000937,冀中能源,0.01,-98.09,,0.15,,2437.4,-97.94,10派1转3,04-29,19990909.0,5.474,6.261,14.3770551699,626.1,,-6.81224345616
2908,002486,嘉麟杰,0.03,-86.0,,2.7,,2762.97,-71.98,,04-29,20101015.0,3.824,4.222,10.4079497908,140.733333333,,-6.91586733668
2354,600880,博瑞传播,0.26,-50.94,,7.99,,28094.65,-16.89,10派1,03-09,19951115.0,10.365,10.618,2.44090689822,40.8384615385,,-6.91955928852
2626,000701,厦门信达,0.55,-45.54,,10.16,,16123.02,-33.3,10派1,04-11,19970226.0,11.299,11.831,4.70838127268,21.5109090909,,-7.0724943609
122,300045,华力创通,0.18,260.0,3.01,5.97,0.04,4702.11,227.74,,04-21,20100120.0,12.429,8.475,-31.8126961139,47.0833333333,2.81561461794,-7.1587770865
779,300027,华谊兄弟,0.73,32.73,4.06,20.4,-0.02,89666.23,34.75,,03-27,20091030.0,13.715,13.059,-4.78308421436,17.8890410959,3.21650246305,-7.26518673781
2528,601116,三江购物,0.27,-26.83,,6.97,,10980.63,-26.83,10派2,04-10,20110302.0,8.032,8.327,3.67280876494,30.8407407407,,-7.3050359322
758,002230,科大讯飞,0.47,-26.56,,10.79,,37942.99,36.0,,03-18,20080512.0,18.516,17.607,-4.9092676604,37.4617021277,,-7.33306930693
2942,002106,莱宝高科,0.02,-80.0,,0.33,,1365.39,-79.47,,03-30,20070112.0,11.318,12.539,10.7881251104,626.95,,-7.36643292386
1039,600535,天士力,1.32,23.36,,31.94,,136827.08,24.36,10派3.9,03-31,20020823.0,41.104,39.746,-3.3038147139,30.1106060606,,-7.37329484535
803,300347,泰格医药,0.59,-32.95,4.02,15.44,0.2,12549.63,33.43,,04-11,20120817.0,15.666,14.977,-4.39805949189,25.3847457627,3.72562189055,-7.60107953556
2634,601798,蓝科高新,0.16,-38.85,,2.93,,5536.56,-33.54,,04-21,20110622.0,11.596,12.106,4.39806829941,75.6625,,-7.62607529412
3284,600432,*ST吉恩,-0.53,-541.67,,-13.02,,-53842.61,-646.4,,04-03,20030905.0,7.703,14.23,84.7332208231,-26.8490566038,,-7.62864899647
3162,002647,民盛金科,-0.22,-150.0,,-4.68,,-4774.98,-163.6,,04-28,20111228.0,4.077,4.948,21.3637478538,-22.4909090909,,-7.65783237658
3175,600753,东方银星,0.0,-200.0,,0.35,,35.71,-181.77,,04-30,19960927.0,10.77,13.32,23.6768802228,inf,,-7.67710941178
3023,601558,*ST锐电,0.01,-101.16,,0.93,,8073.28,-102.34,,04-28,20110113.0,2.737,3.1,13.2626963829,310.0,,-7.71637961433
2808,600336,澳柯玛,0.1,-54.55,,7.48,,7147.21,-53.02,,04-14,20001229.0,5.17,5.52,6.76982591876,55.2,,-7.83181142857
3302,600760,中航黑豹,-0.41,-920.0,,-20.9,,-14176.15,-901.78,,04-29,19961011.0,5.03,10.73,113.320079523,-26.1707317073,,-7.95781298245
3205,002157,正邦科技,0.08,-214.29,,2.88,,4110.96,-237.31,,04-29,20070817.0,2.537,3.289,29.6413086322,41.1125,,-8.00605678193
3176,000703,恒逸石化,-0.31,-183.78,,-6.74,,-35268.24,-182.61,,03-28,19970328.0,7.305,8.964,22.7104722793,-28.9161290323,,-8.04078390595
2927,600235,民丰特纸,0.01,-80.0,,0.3,,425.2,-75.34,10派0.15,04-16,20000615.0,6.115,6.685,9.32134096484,668.5,,-8.08252807018
3022,002248,*ST东数,0.01,-101.49,,0.39,,389.03,-102.25,,04-18,20080612.0,6.88,7.75,12.6453488372,775.0,,-8.0859770115
1243,002161,远望谷,0.06,16.98,,3.22,,4619.5,18.3,10派0.07,04-20,20070821.0,8.266,8.079,-2.26227921607,134.65,,-8.08918716576
3128,600243,青海华鼎,-0.02,-133.33,,-0.67,,-538.71,-135.22,,04-21,20001120.0,6.508,7.566,16.2569145667,-378.3,,-8.31769149338
2597,000917,电广传媒,0.23,-52.08,,3.45,,33254.03,-31.25,10派0.6,04-29,19990325.0,16.164,16.769,3.7428854244,72.9086956522,,-8.34917355372
865,300115,长盈精密,0.56,-34.88,3.81,15.85,0.06,29017.55,30.9,,03-31,20100902.0,11.571,11.143,-3.69890242849,19.8982142857,2.92467191601,-8.35382943924
2962,600151,航天机电,0.02,-84.49,,0.6,,2239.32,-84.48,,03-31,19980605.0,8.444,9.297,10.1018474657,464.85,,-8.36282672915
3290,000037,深南电A,-0.55,-711.11,,-23.02,,-33051.33,-722.45,,04-25,19940701.0,4.13,7.59,83.7772397094,-13.8,,-8.62346387284
2571,002443,金洲管道,0.15,-44.44,,4.1,,7843.63,-29.16,,04-18,20100706.0,6.119,6.325,3.36656316392,42.1666666667,,-8.66165242717
3213,600979,广安爱众,-0.17,-251.03,,-8.27,,-12157.39,-253.29,,04-30,20040906.0,4.834,6.235,28.9822093504,-36.6764705882,,-8.73949935761
3190,000710,贝瑞基因,0.05,-211.71,,5.79,,687.82,-211.72,,03-25,19970422.0,8.5,10.55,24.1176470588,211.0,,-8.77863414635
3198,002159,三特索道,-0.3,-215.38,,-6.2,,-3726.53,-219.32,,03-13,20070817.0,16.125,20.1,24.6511627907,-67.0,,-8.89694339623
3106,600076,康欣新材,-0.03,-121.43,,-8.41,,-1114.54,-121.4,,03-31,19970526.0,4.64,5.27,13.5775862069,-175.666666667,,-8.9412063492
3239,002168,深圳惠程,-0.12,-340.0,,-8.21,,-8885.23,-349.17,,03-04,20070919.0,7.29,10.13,38.9574759945,-84.4166666667,,-8.96284964789
2871,002308,威创股份,0.13,-63.89,,5.02,,10519.01,-65.15,,04-18,20091127.0,7.679,8.236,7.25354863915,63.3538461538,,-8.98181059245
2816,002342,巨力索具,0.03,-51.43,,1.36,,3224.33,-54.06,,03-20,20100126.0,5.753,6.095,5.94472449157,203.166666667,,-9.09377719298
2744,002229,鸿博股份,0.09,-43.62,,3.25,,2767.3,-43.63,,03-20,20080508.0,9.763,10.231,4.79360852197,113.677777778,,-9.10170277778
349,002292,奥飞娱乐,0.68,78.95,,20.41,,42801.29,85.42,,04-29,20090910.0,16.195,14.676,-9.37943809818,21.5823529412,,-9.10715536537
3245,600390,五矿资本,-0.07,-376.92,,-3.07,,-2804.11,-384.25,,02-14,20010115.0,8.19,11.64,42.1245421245,-166.285714286,,-9.12176086957
3266,600749,西藏旅游,-0.18,-528.33,,-5.21,,-3345.62,-528.5,,04-30,19961015.0,7.72,12.18,57.7720207254,-67.6666666667,,-9.14802690583
2925,000568,泸州老窖,0.63,-74.34,,7.99,,87979.46,-74.41,10派8,03-31,19940509.0,17.476,18.892,8.10254062715,29.9873015873,,-9.18353926553
3083,000662,天夏智慧,0.03,-115.37,,1.69,,961.88,-115.37,,03-20,19961216.0,5.573,6.261,12.3452359591,208.7,,-9.3453053779
1291,600803,新奥股份,0.82,9.33,,18.98,,80942.65,16.8,10派1.6,04-11,19940103.0,12.084,11.87,-1.7709367759,14.4756097561,,-9.48650467291
245,600112,*ST天成,0.03,118.18,,1.28,,1591.12,118.59,10派0.05,04-25,19971127.0,12.82,11.22,-12.48049922,374.0,,-9.50202374998
3272,000611,天首发展,-0.16,-563.71,,-9.12,,-5223.85,-558.28,,04-29,19961008.0,4.33,6.85,58.1986143187,-42.8125,,-9.59266825397
2669,300088,长信科技,0.32,-40.74,4.22,7.88,0.07,16569.23,-37.13,,04-18,20100526.0,3.673,3.815,3.86604955078,11.921875,0.904028436019,-9.60411901407
3195,000020,深华发A,0.03,-217.83,,2.77,,768.76,-217.96,,04-28,19920428.0,6.55,8.03,22.5954198473,267.666666667,,-9.64620270271
3278,002172,澳洋科技,-0.19,-575.0,,-18.25,,-10426.75,-598.59,,02-17,20070921.0,4.22,6.82,61.6113744076,-35.8947368421,,-9.71557615384
2903,002200,云投生态,0.03,-72.73,,0.75,,460.55,-70.98,,04-29,20071221.0,16.48,17.68,7.28155339806,589.333333333,,-9.74792
3093,300256,星星科技,0.12,-112.28,7.15,1.69,-0.72,2689.72,-118.02,,02-17,20110819.0,6.599,7.397,12.0927413244,61.6416666667,1.03454545455,-9.75957368425
3259,000622,恒立实业,-0.09,-550.0,,-16.72,,-3655.29,-460.88,,04-30,19961107.0,3.88,5.71,47.1649484536,-63.4444444444,,-9.77166338798
2883,002583,海能达,0.06,-87.76,,2.18,,4326.56,-67.97,,03-30,20110527.0,4.266,4.559,6.86826066573,75.9833333333,,-9.89624641638
3241,002188,巴士在线,-0.13,-360.0,,-6.4,,-1992.0,-353.46,,02-12,20071122.0,8.28,11.2,35.2657004831,-86.1538461538,,-10.022769863
255,300315,掌趣科技,0.27,17.39,3.08,11.15,0.31,33059.19,115.2,,04-18,20120511.0,9.366,8.29,-11.488362161,30.7037037037,2.69155844156,-10.0275390335
3277,600848,上海临港,-0.15,-596.69,,-36.44,,-5988.29,-597.26,,03-17,19940324.0,6.97,11.12,59.5408895265,-74.1333333333,,-10.0310896386
2960,600421,仰帆控股,0.01,-85.71,,49.63,,216.97,-84.27,,04-30,20040607.0,6.43,6.96,8.24261275272,696.0,,-10.2237
3226,600980,北矿科技,-0.22,-304.89,,-11.68,,-2833.55,-304.87,,03-28,20040512.0,11.26,14.6,29.6625222025,-66.3636363636,,-10.2779526946
1201,600690,青岛海尔,1.74,13.58,,27.58,,499155.74,19.75,10派4.92转10,03-31,19931119.0,8.946,8.776,-1.90029063268,5.04367816092,,-10.3931470589
3199,600675,中华企业,-0.26,-201.55,,-9.06,,-48855.51,-221.63,,03-20,19930924.0,5.657,6.86,21.2656885275,-26.3846153846,,-10.4219527016
3225,600586,金晶科技,-0.14,-300.0,,-4.96,,-20002.49,-300.29,,04-30,20020815.0,3.16,4.07,28.7974683544,-29.0714285714,,-10.4276527473
848,300026,红日药业,0.78,-14.29,4.09,21.72,0.26,44701.26,31.65,,03-31,20091030.0,5.454,5.292,-2.9702970297,6.78461538462,1.29388753056,-10.6555
2461,000552,靖远煤电,0.46,-22.52,,12.77,,33198.88,-22.51,10派0.3,03-31,19940106.0,4.886,4.985,2.0261972984,10.8369565217,,-11.1094808081
2854,600216,浙江医药,0.18,-62.5,,2.62,,16973.94,-62.45,10派0.6,04-25,19991021.0,10.043,10.606,5.60589465299,58.9222222222,,-11.1400595027
3305,600022,山东钢铁,-0.22,-983.33,,-11.36,,-139841.43,-983.42,,04-11,20040629.0,1.286,2.402,86.7807153966,-10.9181818182,,-11.3322412186
3081,600275,*ST昌鱼,0.01,-114.71,,2.65,,576.24,-114.75,,04-18,20000810.0,5.17,5.69,10.0580270793,569.0,,-11.4087980769
3294,000629,*ST钒钛,-0.44,-787.79,,-29.56,,-377542.74,-787.61,,04-29,19961115.0,2.13,3.59,68.544600939,-8.15909090909,,-11.4904746575
3299,600678,四川金顶,-0.11,-868.84,,-88.64,,-3701.68,-871.28,,01-31,19931008.0,5.74,10.0,74.2160278746,-90.9090909091,,-11.7397821596
2939,002239,奥特佳,0.03,-88.89,,1.82,,1146.2,-78.82,,04-28,20080522.0,2.12,2.262,6.69811320755,75.4,,-11.7674929577
3297,600883,博闻科技,-0.2,-823.21,,-7.23,,-4780.67,-822.32,10派0.2,04-11,19951208.0,5.472,9.163,67.4524853801,-45.815,,-12.1911000813
3247,000628,高新发展,-0.19,-398.44,,-22.51,,-4180.67,-398.69,,03-18,19961118.0,6.55,8.68,32.5190839695,-45.6842105263,,-12.260185446
3157,600345,长江通信,0.22,-155.0,,3.86,,4407.47,-155.91,10派1,04-30,20001222.0,13.183,14.848,12.6299021467,67.4909090909,,-12.3445136937
3223,002660,茂硕电源,-0.19,-246.15,,-7.5,,-4785.94,-292.03,,03-11,20120316.0,7.246,8.956,23.5992271598,-47.1368421053,,-12.3745577778
3273,600538,国发股份,-0.13,-425.0,,-11.76,,-4919.6,-560.27,,04-14,20030114.0,4.85,7.04,45.1546391753,-54.1538461538,,-12.4078059361
3211,600375,华菱星马,-0.68,-230.77,,-9.85,,-37636.59,-251.8,,04-11,20030401.0,10.12,12.17,20.256916996,-17.8970588235,,-12.4303219512
3326,000505,珠江控股,-0.41,-1466.67,,-262.21,,-17342.29,-1385.62,,04-15,19921221.0,3.55,7.5,111.267605634,-18.2926829268,,-12.4530405063
3171,002420,毅昌股份,0.11,-178.57,,2.72,,4257.03,-177.19,,04-02,20100601.0,5.893,6.692,13.5584591889,60.8363636364,,-13.0685941176
3327,002504,*ST弘高,0.69,-727.27,,38.84,,20613.8,-1394.28,,04-29,20101118.0,3.2,6.576,105.5,9.53043478261,,-13.2159241706
2747,002063,远光软件,0.41,-44.21,,11.03,,19057.03,-44.11,10派0.756007送3.02403,04-18,20060823.0,14.738,15.228,3.32473877053,37.1414634146,,-13.2672077551
3172,600800,天津磁卡,0.04,-185.47,,22.31,,2216.54,-177.43,,04-10,19931206.0,5.47,6.19,13.1627056673,154.75,,-13.4797513889
1293,300309,吉艾科技,0.39,14.71,6.0,6.74,-0.42,8569.08,16.78,,04-08,20120410.0,9.523,9.406,-1.22860443138,24.1179487179,1.56766666667,-13.6577726495
3260,000004,国农科技,0.05,-506.5,,4.85,,380.14,-467.86,,04-30,19910114.0,11.65,15.57,33.6480686695,311.4,,-13.9045127551
3085,002264,新华都,0.07,-115.91,,3.48,,3669.35,-115.53,,04-10,20080731.0,6.62,7.17,8.3081570997,102.428571429,,-13.9056109091
2976,002638,勤上股份,0.03,-89.29,,0.55,,1228.78,-88.18,,04-29,20111125.0,4.492,4.774,6.27782724844,159.133333333,,-14.0462609929
3310,600896,览海投资,-0.33,-1200.0,,-10.67,,-19412.66,-1083.67,,03-24,19960503.0,3.799,6.67,75.572519084,-20.2121212121,,-14.3394717172
