,Unnamed: 0,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend,net_profits_2016,profits_yoy_2016,percent_2016,net_profits_2015,profits_yoy_2015,percent_2015,net_profits_2014,profits_yoy_2014,percent_2014
846,811,002436,兴森科技,0.07,-50.0,,4.34,,10545.67,51.26,,08-30,20100618,6.819,6.39,-6.29124505059,91.2857142857,,-8.14783076924,19260.68,37.37,7.08228643216,14020.97,11.52,32.5010403662,12572.21,9.81,59.1917853594
847,754,603898,好莱客,0.37,54.17,,9.0,,10836.11,56.05,,08-15,20150217,32.14,29.95,-6.8139390168,80.9459459459,,-8.22578538813,25226.54,55.3,-4.25975573429,16243.97,13.87,335.126377187,14264.74,41.86,
848,386,002354,天神娱乐,0.58,-15.94,,8.12,,50520.11,150.14,,08-30,20100209,24.545,20.08,-18.1910776125,34.6206896552,,-8.25349675254,54673.41,50.99,-27.7110207928,36210.31,56.25,67.1046803484,23174.25,1992.38,264.728056004
849,616,603588,高能环境,0.1,-13.04,,3.3,,6601.88,76.86,,08-30,20141229,15.634,14.19,-9.23627990278,141.9,,-8.32153213296,15648.14,47.09,-19.879054989,10638.62,-7.93,146.718927804,11555.26,-17.27,45.1991922159
850,1027,000681,视觉中国,0.14,36.44,,4.07,,9548.81,36.5,,08-30,19970121,19.06,18.23,-4.35466946485,130.214285714,,-8.38180722891,21465.92,36.24,-49.8553012365,15755.78,11.14,81.1725452812,14176.85,3079.58,68.7851971038
851,320,600864,哈投股份,0.12,-25.0,,1.85,,25538.1,194.24,,08-23,19940809,11.288,8.69,-23.0155917789,72.4166666667,,-8.43949622786,34255.56,216.4,5.85146286572,10826.66,-62.85,-25.4734782305,29142.78,-11.8,54.0258342304
852,472,300487,蓝晓科技,0.27,-12.9,,7.21,,5362.23,115.41,,08-15,20150702,22.452,19.4,-13.5934437912,71.8518518519,,-8.49012228047,6169.56,21.32,-17.154348548,5085.36,-14.82,283.432371251,5970.35,-3.75,
853,837,002351,漫步者,0.12,48.75,,3.93,,7012.76,48.74,10派0.5,08-22,20100205,11.747,11.08,-5.67804545841,92.3333333333,,-8.58393973014,8691.23,-13.75,-6.72542480546,10076.46,8.94,36.6239965285,9249.67,8.65,51.8866370077
854,800,603008,喜临门,0.24,20.0,,3.77,,9482.56,51.96,,07-29,20120717,18.251,17.16,-5.97775464358,71.5,,-8.69222694776,20376.45,6.88,-25.8059270702,19064.37,103.01,70.7789502916,9391.04,-21.88,38.686693626
855,730,603160,汇顶科技,1.08,42.49,,16.51,,48197.57,58.52,,08-28,20161017,102.319,95.44,-6.72309150793,88.3703703704,,-8.70432894316,85682.4,126.46,340.935143288,37835.31,-1.36,,38357.55,49.46,
856,448,002535,林州重机,0.03,200.0,,0.69,,2048.71,124.44,,08-08,20110111,6.51,5.59,-14.1321044547,186.333333333,,-8.80548260869,1475.08,-104.97,-31.0162127795,-29665.41,-682.42,49.4378463975,5093.52,-74.44,17.3791821561
857,292,002537,海联金汇,0.14,-26.32,,2.67,,17788.52,216.64,,08-23,20110110,14.688,11.16,-24.0196078431,79.7142857143,,-9.0192979592,23292.26,218.3,95.1893687708,7317.77,143.1,109.90237099,3010.16,-49.01,11.5432482887
858,847,603568,伟明环保,0.36,50.0,,11.95,,24631.64,48.07,,08-19,20150528,23.076,21.85,-5.31287918183,60.6944444444,,-9.04782479609,32855.79,12.77,-30.6631411316,29135.26,30.88,212.380326638,22261.21,30.21,
859,1051,601158,重庆水务,0.21,31.25,,7.47,,102427.16,35.32,,08-12,20100329,7.158,6.88,-3.8837664152,32.7619047619,,-9.0942647482,106809.78,-31.16,-17.2485549133,155156.46,7.0,6.90891113583,145000.43,-22.76,59.2089728453
860,539,600057,象屿股份,0.23,76.92,,3.96,,29693.27,94.38,,08-26,19970604,11.386,10.21,-10.328473564,44.3913043478,,-9.13784591839,42644.19,47.63,-11.8116334908,28885.48,1.89,27.8443410239,28350.02,17.42,49.7701319887
861,695,300208,恒顺众昇,0.33,65.0,,14.55,,25054.74,63.93,,08-05,20110426,17.2,16.0,-6.97674418605,48.4848484848,,-9.1633,25278.64,-25.35,-29.2181069959,33864.88,209.18,355.141412249,10953.07,188.75,138.561215371
862,834,300294,博雅生物,0.39,-2.5,,7.28,,15773.48,49.23,,08-08,20120308,37.501,35.49,-5.36252366604,91.0,,-9.18037906513,27204.18,79.21,45.2851386952,15179.87,45.71,96.229283868,10417.97,26.43,25.8996937213
863,356,300046,台基股份,0.19,163.16,,3.36,,2699.8,163.16,,07-25,20100120,24.915,20.5,-17.7202488461,107.894736842,,-9.20754563985,3854.35,34.13,-8.53859990456,2873.6,-34.55,98.9555945077,4390.26,9.29,16.0535684014
864,615,002757,南兴装备,0.49,77.24,,6.69,,5356.46,77.22,,08-17,20150527,40.915,37.49,-8.37101307589,76.5102040816,,-9.22468992701,6640.38,32.43,-24.3883057363,5014.09,-20.93,218.493231313,6341.46,26.74,
865,880,000530,大冷股份,0.12,-4.17,,2.95,,9826.02,45.6,,08-26,19931208,7.678,7.3,-4.92315707215,60.8333333333,,-9.26234920636,17863.27,37.47,-13.5944181859,12994.73,12.57,66.1555721765,11543.97,-24.55,15.3829557713
866,1069,600115,东方航空,0.3,22.15,,8.79,,434700.0,34.46,,08-30,19971105,7.017,6.76,-3.66253384637,22.5333333333,,-9.40878677044,450800.0,-0.73,-6.39007470651,454100.0,32.89,46.893983931,341700.0,43.81,86.9915720044
867,422,002615,哈尔斯,0.19,58.33,,9.82,,7618.42,135.25,,08-21,20110909,11.55,9.89,-14.3722943723,52.0526315789,,-9.41046686747,11914.52,220.3,9.12698412698,3719.76,-47.1,82.2941784361,7031.58,20.25,22.8263169029
868,755,603222,济民制药,0.06,50.0,,2.63,,1999.71,56.01,,08-30,20150217,18.568,17.47,-5.91339939681,291.166666667,,-9.47170928962,4089.39,-20.97,-3.66296565321,5174.71,-10.23,266.704718417,5764.35,-29.05,
869,308,002434,万里扬,0.31,121.43,,7.3,,42149.68,204.2,,08-25,20100618,15.896,12.47,-21.552591847,40.2258064516,,-9.47449854057,31225.56,47.53,39.7450549451,21164.87,10.5,117.745022971,19154.18,31.59,69.7205977908
870,636,002315,焦点科技,0.14,-13.9,,1.69,,3304.02,72.92,,08-26,20091209,29.602,27.4,-7.43868657523,195.714285714,,-9.8028058129,11104.59,-29.36,-36.1654410972,15720.62,31.74,76.1156051802,11933.41,-14.14,24.9395017794
871,305,300132,青松股份,0.11,206.03,,6.27,,4109.8,205.97,,08-26,20101026,10.74,8.5,-20.8566108007,77.2727272727,,-9.87552589288,3273.46,200.31,6.97211155378,1090.04,-79.12,46.462436178,5221.04,50.16,28.5875070343
872,532,002151,北斗星通,0.05,66.67,,0.6,,2551.65,95.82,,08-24,20070813,31.843,28.77,-9.65047263135,575.4,,-9.92904738041,5168.3,1.95,-7.94160161897,5069.3,64.92,53.1954470969,3073.86,-28.78,19.3077939234
873,398,002549,凯美特气,0.02,123.16,,1.49,,1321.1,145.7,,07-28,20110218,9.119,7.84,-14.0256607084,392.0,,-10.3881024238,2109.15,-146.34,-19.4434628975,-4551.62,-244.68,21.6550241805,3146.0,-46.52,40.6651549509
874,229,300047,天源迪科,0.03,263.95,,0.57,,1121.1,303.23,,08-11,20100120,19.836,14.06,-29.1187739464,468.666666667,,-10.4135565789,11490.37,82.24,-31.533894795,6305.01,3.02,144.572007429,6120.25,-49.91,18.1292381332
875,279,600527,江南高纤,0.03,229.55,,1.43,,2328.4,228.88,,08-18,20031127,7.03,5.49,-21.906116643,183.0,,-10.4482233766,2744.91,-246.81,-0.382598838033,-1869.71,-161.98,56.8919519787,3016.88,-87.38,-32.4523201682
876,283,600137,浪莎股份,0.1,232.26,,2.18,,998.36,226.92,,08-22,19980416,47.89,37.53,-21.6329087492,375.3,,-10.4895741313,1345.88,-165.07,25.2681140466,-2068.31,-1155.97,134.539877301,195.87,-76.03,59.0243902439
877,341,300364,中文在线,0.08,133.44,,0.85,,2165.91,176.61,,08-04,20150121,15.784,13.14,-16.7511403953,164.25,,-10.5431627837,3504.47,12.13,-55.9044559296,3125.47,-32.3,2079.9634592,4616.95,2.89,
878,453,002638,勤上股份,0.05,-46.0,,0.28,,8216.16,121.75,,08-30,20111125,9.2,8.14,-11.5217391304,162.8,,-10.5669811321,-42747.65,-2160.66,49.9592502037,2074.46,68.82,28.508588186,1228.78,-88.18,6.27782724844
879,753,300575,中旗股份,0.87,17.57,,6.82,,6381.55,56.07,,08-18,20161220,63.676,60.3,-5.30184056787,69.3103448276,,-10.5755726303,7715.93,-18.62,138.880552221,9480.79,18.73,,7985.07,15.93,
880,496,002680,长生生物,0.27,104.24,,7.15,,26425.89,106.16,,08-18,20120605,16.958,15.27,-9.95400400991,56.5555555556,,-10.6650549763,42486.75,44.98,-27.1313166036,29305.99,1966.29,170.573189164,1418.29,-60.31,15.5893025131
881,443,603698,航天工程,0.31,121.43,,5.37,,12947.69,126.91,,08-30,20150128,27.452,24.19,-11.8825586478,78.0322580645,,-10.6803596567,16386.18,-44.63,-20.6245482145,29596.44,5.11,133.587734702,28158.45,23.32,
882,430,000407,胜利股份,0.05,117.39,,1.99,,4255.7,130.44,,08-26,19960703,9.21,8.09,-12.1606948969,161.8,,-10.7263607142,-29268.85,-1118.42,11.1647555824,2873.94,-21.7,35.1108936725,3670.28,78.34,12.6377663483
883,298,002040,南京港,0.12,106.67,,1.98,,4617.18,213.21,,08-24,20050325,20.567,16.54,-19.5799095639,137.833333333,,-10.8892229203,8461.13,290.13,36.0071419124,2168.77,6.05,53.0876695687,2045.08,29.69,81.814835266
884,451,600500,中化国际,0.18,125.0,,3.33,,37175.3,123.24,,08-31,20000301,11.55,10.26,-11.1688311688,57.0,,-11.0342790698,5724.65,-88.09,-7.8579976067,48049.98,-43.22,24.4045256054,84629.02,39.07,39.7697322791
885,1092,000008,神州高铁,0.02,98.0,,0.65,,5572.94,32.88,,08-30,19920507,9.307,9.03,-2.97625443215,451.5,,-11.0474425993,52186.62,181.07,-20.8857531452,18567.15,2290.28,131.848640126,776.78,-65.87,145.476536043
886,1032,002604,龙力生物,0.1,25.0,,1.98,,6086.83,36.39,,08-22,20110728,11.37,11.0,-3.25417766051,110.0,,-11.1825486486,11747.32,138.22,-23.1756756757,4931.21,-42.59,74.3638077286,8589.78,18.74,-10.6149957877
887,475,300249,依米康,0.05,168.5,,2.5,,2336.53,113.54,,07-25,20110803,13.58,12.21,-10.088365243,244.2,,-11.2545489051,4442.85,203.16,20.0919702865,1465.52,31.48,152.749217702,1114.67,49.95,26.9940391712
888,542,600378,天科股份,0.08,100.0,,3.06,,2316.74,93.04,,08-02,20010111,14.873,13.65,-8.2229543468,170.625,,-11.314668193,2711.12,-37.26,-27.8849883631,4321.31,-43.59,45.8041710852,7660.07,2.64,38.9489194499
889,251,600737,中粮糖业,0.17,270.07,,5.35,,35012.99,270.14,,08-29,19960731,12.292,9.45,-23.1207289294,55.5882352941,,-11.6838876847,51504.79,576.94,-13.5644469447,7608.47,135.03,62.5814564994,3237.18,-59.7,68.017671917
890,181,600112,*ST天成,0.06,397.48,,2.58,,3012.64,396.24,,08-24,19971127,10.98,7.26,-33.8797814208,121.0,,-11.6954709677,-9895.96,-43.96,-34.4868735084,-17659.1,-1209.85,49.376114082,1591.12,118.59,-12.48049922
891,228,300061,康旗股份,0.21,90.91,,3.31,,10884.22,303.31,,08-29,20100319,23.005,17.1,-25.6683329711,81.4285714286,,-11.8165055885,10852.47,111.91,-7.77710964121,5121.33,39.45,246.265963354,3672.64,75.19,30.672954834
892,352,002499,科林环保,0.23,166.55,,6.01,,4353.26,166.7,,08-24,20101109,27.692,23.82,-13.982377582,103.565217391,,-11.9221497934,1929.72,-30.17,2.60476490422,2763.39,156.8,74.8331929779,1076.07,-19.68,-0.219766013832
893,584,300510,金冠电气,0.18,-30.77,,4.04,,3222.36,83.22,,08-29,20160506,34.641,32.27,-6.84449063249,179.277777778,,-12.1586841839,5636.68,12.63,327.350111029,5004.76,10.47,,4530.58,10.65,
894,221,300410,正业科技,0.44,259.77,,5.15,,8171.25,309.64,,08-23,20141231,53.877,40.25,-25.2927965551,91.4772727273,,-12.242220797,7283.65,85.14,14.1994149816,3934.04,35.04,661.79557565,2913.33,-11.08,19.996124782
895,488,300152,科融环境,0.04,111.76,,1.84,,2530.54,108.03,,08-15,20101229,7.38,6.73,-8.80758807588,168.25,,-12.26556,-13184.07,-608.57,-34.1659232828,2592.37,-38.63,158.891454965,4224.45,-8.84,6.1534689875
896,223,002731,萃华珠宝,0.29,314.29,,3.78,,4345.49,307.13,,08-11,20141104,30.118,22.62,-24.8954113819,78.0,,-12.3368116031,5822.31,-3.64,-6.84770506,6042.28,-38.58,10.6161688734,9837.21,-11.24,87.3533747837
897,227,000662,天夏智慧,0.21,171.73,,3.46,,17613.6,304.69,,08-25,19961216,21.224,16.0,-24.6136449303,76.1904761905,,-12.3789061256,32349.9,-12841.17,-16.7718912984,-253.9,-126.4,307.29915349,961.88,-115.37,12.3452359591
898,998,000544,中原环保,0.27,22.73,,3.34,,17543.74,38.37,,08-19,19931208,17.337,16.8,-3.09742169926,62.2222222222,,-12.3877223464,29750.02,190.91,-9.42952669523,10226.66,54.55,57.2109067017,6617.0,10.75,10.6707871296
899,247,000707,双环科技,0.09,280.18,,4.4,,4007.04,280.12,,08-31,19970415,8.94,6.92,-22.5950782998,76.8888888889,,-12.397390099,-62807.15,-5414.34,-0.522977634361,1181.84,53.78,74.912417283,768.54,-101.16,31.0380005101
900,550,600512,腾达建设,0.05,25.0,,1.82,,8502.01,91.63,,08-30,20021226,5.268,4.88,-7.36522399393,97.6,,-12.4408979381,8447.41,-394.37,-3.46344145135,-2869.69,-219.46,30.7065868263,2402.12,-84.09,41.6214382632
901,560,300393,中来股份,0.84,86.67,,14.78,,15386.17,89.63,10派1.5,08-23,20140912,49.3,45.77,-7.16024340771,54.4880952381,,-12.5177308782,16516.45,53.37,43.3639641735,10768.99,-8.33,33.9096573209,11747.34,20.23,97.4625144175
902,357,000752,西藏发展,0.03,163.37,,0.89,,701.11,162.07,,08-30,19970625,16.535,14.44,-12.6700937406,481.333333333,,-12.7915391408,797.43,-51.54,-11.41647916,1645.55,-36.0,35.1727134478,2570.99,-80.17,30.9406410013
903,839,600035,楚天高速,0.2,33.33,,6.11,,32605.67,48.64,,08-31,20040310,6.05,5.82,-3.80165289256,29.1,,-12.7944347826,39045.66,-9.12,-4.4233807267,42965.18,51.37,75.7357023876,28385.14,11.17,98.1298129813
904,521,002326,永太科技,0.27,94.96,,8.94,,22077.77,99.11,,08-18,20091222,16.31,15.05,-7.72532188841,55.7407407407,,-12.8292388889,27701.89,92.02,-22.2555889223,14426.5,73.1,204.131632357,8334.24,319.9,58.2110091743
905,713,000301,东方市场,0.12,63.04,,4.09,,14464.62,61.25,,08-10,20000529,5.298,5.05,-4.68101170253,42.0833333333,,-13.0847782258,14737.93,-11.79,-15.8379666402,16707.84,-25.8,26.8641676743,22515.82,-31.79,61.3133940182
906,387,600789,鲁抗医药,0.06,200.0,,1.71,,3200.45,149.0,,08-26,19970226,9.686,8.59,-11.3153004336,143.166666667,,-13.1680109489,2910.2,268.51,-27.2659007284,789.72,-106.31,68.5696202532,-12521.45,-1253.21,61.9516195162
907,576,300317,珈伟股份,0.26,-16.14,,4.84,,22559.5,84.49,,08-26,20120511,20.494,19.18,-6.41163267298,73.7692307692,,-13.1776108067,31404.68,129.37,50.9464535612,13691.6,1574.76,49.8896003533,817.53,-59.53,101.065482797
908,304,300348,长亮科技,0.07,211.21,,2.01,,1888.24,208.5,,08-29,20120817,24.748,20.88,-15.6295458219,298.285714286,,-13.3401189245,10125.29,173.99,-34.3449885923,3695.52,-1.45,95.4272086271,3749.77,72.43,163.857729138
909,173,300356,光一科技,0.07,103.5,,2.04,,2899.06,408.9,,07-29,20121009,13.81,9.63,-30.2679217958,137.571428571,,-13.5093516746,6378.67,61.25,-38.3867225841,3955.79,10.09,151.955935252,3593.1,-24.1,55.0906555091
910,530,002503,搜于特,0.12,-14.29,,6.83,,36104.82,96.38,,08-28,20101117,7.179,6.67,-7.0901239727,55.5833333333,,-13.5935563851,36170.6,86.47,18.2896688087,19397.48,57.47,61.1096363154,12317.89,-55.08,140.54916986
911,596,600279,重庆港九,0.09,80.91,,1.92,,6303.3,80.76,,08-25,20000731,7.176,6.75,-5.9364548495,75.0,,-13.6040788732,7846.04,0.85,-33.1283198211,7779.8,-18.6,30.6110029211,9557.93,22.64,61.0348882791
912,806,000062,深圳华强,0.27,51.4,,4.89,,19566.19,51.51,,08-18,19970130,28.186,27.12,-3.78201944228,100.444444444,,-13.6197078799,42586.09,13.39,-22.032585544,37558.01,-21.35,141.618767544,47755.53,15.91,30.8095820948
913,1098,002013,中航机电,0.07,-20.9,,2.38,,18023.38,32.69,,08-21,20040705,12.167,11.88,-2.35883948385,169.714285714,,-13.8585097561,58314.09,19.2,21.3786911413,48920.64,28.09,18.922766639,38191.21,-8.76,59.3082593083
914,270,002073,软控股份,0.07,250.0,,1.35,,6166.97,238.83,,08-23,20061018,11.35,9.4,-17.1806167401,134.285714286,,-13.9011307692,-77139.42,-468.05,-32.6729149365,20958.99,9.08,39.749647683,19215.14,52.34,45.7236047354
915,194,002582,好想你,0.13,30.0,,2.14,,6870.71,371.87,,08-24,20110520,17.563,12.89,-26.6070716848,99.1538461538,,-13.9763595335,3927.24,-1314.69,125.426774483,-323.31,-106.02,-14.8524590164,5370.08,-47.37,-18.0841539839
916,999,000636,风华高科,0.12,33.33,,2.45,,11168.95,38.37,,08-22,19961129,9.737,9.47,-2.74211769539,78.9166666667,,-13.9928348315,13890.61,125.03,-14.1660789845,6172.84,-34.43,29.0851160674,9414.59,7.17,58.8001445609
917,996,002472,双环传动,0.17,-32.0,,3.74,,11442.53,38.46,,08-21,20100910,11.255,10.95,-2.70990670813,64.4117647059,,-14.1923704918,18574.91,35.84,-14.5406226272,13674.14,11.81,123.561364794,12229.72,81.73,72.7565982405
918,334,601007,金陵饭店,0.16,184.21,,3.42,,4865.87,184.11,,08-29,20070406,13.936,12.13,-12.9592422503,75.8125,,-14.2068491694,4162.82,-16.5,-8.27958404633,4985.29,25.09,47.185895573,3985.24,-44.8,25.4770876383
919,238,300004,南风股份,0.19,280.0,,3.13,,9889.88,292.99,,08-26,20091030,14.304,11.36,-20.581655481,59.7894736842,,-14.2354923913,9270.92,108.6,-46.0226415094,4444.42,-59.12,30.1955389604,10872.94,134.55,13.0840602256
920,262,600502,安徽水利,0.24,166.67,,6.49,,28732.92,250.08,10派0.5,08-30,20030415,9.98,8.24,-17.4348697395,34.3333333333,,-14.3436689655,30564.2,19.45,24.6876561719,25588.41,10.95,17.7751618599,23062.6,13.69,40.6748085283
921,849,002706,良信电器,0.21,-32.26,,6.96,,11112.68,47.96,,08-05,20140121,12.787,12.36,-3.33932900602,58.8571428571,,-14.3621667447,16219.62,29.62,-11.0964332893,12513.55,24.79,75.5308762509,10027.48,23.74,96.7819404419
922,382,300082,奥克股份,0.12,151.37,,2.99,,8045.38,151.54,,08-29,20100520,8.377,7.5,-10.4691416975,62.5,,-14.4749210946,7633.58,-136.32,3.088850603,-21016.95,-328.78,27.7070564199,9186.62,13.32,8.54657113613
923,250,600722,金牛化工,0.03,268.24,,2.39,,2131.05,270.14,,08-03,19960626,11.79,9.59,-18.6598812553,319.666666667,,-14.4770481818,2591.7,-89.4,33.8251986379,24444.96,-178.36,91.1062906725,-31196.83,95.41,-3.75782881002
924,136,600822,上海物贸,0.03,541.03,,2.31,,1237.47,541.21,,08-29,19940204,18.7,11.72,-37.3262032086,390.666666667,,-14.499465616,1471.43,-100.93,24.583610926,-158440.47,-11148.84,85.7673267327,1434.0,-21.14,-13.1182795699
925,331,600785,新华百货,0.48,186.04,,5.51,,10862.81,186.02,,08-03,19970108,26.409,23.04,-12.7570146541,48.0,,-14.5817814782,6295.83,-53.95,-13.09970385,13672.78,-29.49,104.34373319,19392.09,-3.69,30.5362942157
926,265,600505,西昌电力,0.02,242.65,,0.83,,850.96,244.41,,08-30,20020530,10.114,8.47,-16.2546964604,423.5,,-15.036269708,5603.2,-14.08,-7.14285714286,6521.55,5.52,5.96361513766,6180.41,-7.58,13.2422606588
927,874,002042,华孚色纺,0.48,33.33,,8.28,,43878.37,45.89,,08-25,20050427,11.407,11.06,-3.04199175945,23.0416666667,,-15.085510951,47915.8,42.64,-4.09450142929,33593.25,99.4,124.669437099,16846.93,-15.88,19.6654611212
928,665,002775,文科园林,0.42,-18.55,,8.1,,10353.02,68.32,,08-26,20150629,22.436,21.43,-4.48386521662,51.0238095238,,-15.2368540755,13957.06,44.0,-17.3901837328,9692.18,7.51,148.754350614,9015.39,-7.66,
929,529,002086,东方海洋,0.15,-1.64,,3.54,,10293.87,96.73,,08-22,20061128,11.46,10.74,-6.28272251309,71.6,,-15.3961916667,7661.71,53.36,-22.3050847458,4996.02,20.1,183.00076746,4159.85,-27.03,15.055187638
930,450,002587,奥拓电子,0.15,107.02,,5.87,,6107.66,123.39,,08-08,20110610,8.802,8.1,-7.9754601227,54.0,,-15.4712076923,8628.24,302.88,-14.6431342126,2141.61,-68.18,104.725034743,6731.24,39.86,44.4094036697
931,276,600853,龙建股份,0.04,233.96,,2.27,,1899.2,233.9,,08-31,19940404,6.906,5.87,-15.0014480162,146.75,,-15.5918281853,2930.72,47.16,-8.78351604808,1991.47,10.56,47.9867083659,1801.33,4.62,87.1250914411
932,148,603003,龙宇燃油,0.07,168.6,,0.7,,2868.78,487.05,,08-25,20120817,20.128,13.92,-30.8426073132,198.857142857,,-15.7914664948,2736.84,-117.06,-32.4382384533,-16042.14,-2269.29,37.0629370629,739.51,-114.24,114.380116382
933,170,000422,湖北宜化,0.02,27.78,,0.35,,8259.05,413.43,,08-30,19960815,7.95,5.93,-25.4088050314,296.5,,-16.2711311881,-124944.73,-3629.91,2.47486465584,3539.6,14.08,3.88323513658,3102.63,-54.33,19.6986696586
934,288,300511,雪榕生物,0.18,80.44,,3.09,,4029.74,224.93,,08-01,20160504,32.072,27.64,-13.8189074582,153.555555556,,-16.2769741877,10480.58,-15.03,118.44435363,12334.87,29.23,,9545.16,21.34,
935,248,000802,北京文化,0.05,186.02,,0.88,,3865.74,279.44,,08-11,19980108,19.232,15.96,-17.0133111481,319.2,,-16.4247863081,52239.92,2361.3,-42.9148115168,2122.46,-73.42,196.619123085,7984.37,145.31,78.6410821013
936,385,000753,漳州发展,0.01,130.0,,0.54,,1141.34,151.26,,08-12,19970626,4.949,4.5,-9.07253990705,450.0,,-16.672288196,20397.09,-342.83,-22.4294670846,-8399.61,-219.22,76.6334440753,7045.35,-37.22,54.8885077187
937,668,300226,上海钢联,0.14,64.41,,4.45,,2282.59,67.99,,08-29,20110608,40.42,38.78,-4.05739732806,277.0,,-16.757047561,2210.49,-108.83,-20.2761341223,-25038.53,-1433.56,-16.0095421112,1877.57,-13.04,112.369828314
938,314,002611,东方精工,0.17,142.86,,3.82,,13443.11,200.53,,08-25,20110830,16.765,14.83,-11.5419027736,87.2352941176,,-17.374085013,9565.79,47.53,12.6074691026,6483.82,-22.91,76.7751127998,8410.64,49.84,165.5944497
939,146,002094,青岛金王,0.81,412.61,,16.03,,30658.93,491.95,10派0.5,08-24,20061215,30.0,21.62,-27.9333333333,26.6913580247,,-17.611575179,18533.78,104.63,-3.69181380417,9057.36,84.64,186.832412523,4905.4,-9.5,41.6829745597
940,180,600235,民丰特纸,0.03,400.0,,0.83,,1046.05,396.84,,08-25,20000615,10.61,8.24,-22.3374175306,274.666666667,,-17.7657063291,1255.07,-108.09,-19.0694126621,-15518.91,-3749.83,96.1106955871,425.2,-75.34,9.32134096484
941,199,002069,獐子岛,0.04,300.0,,2.83,,3077.47,360.16,,08-16,20060928,11.1,8.87,-20.0900900901,221.75,,-17.9272466368,7959.34,-132.76,-18.7408491947,-24293.63,-79.57,14.7899159664,-118932.75,-1326.83,-17.6299577767
942,206,000510,金路集团,0.06,336.76,,4.4,,3618.93,337.97,,08-17,19930507,12.23,9.93,-18.8062142273,165.5,,-17.9711873913,5807.48,313.1,43.8823529412,1405.81,-109.55,55.1094890511,-14727.44,-15.22,2.81425891182
943,1121,002482,广田集团,0.14,27.27,,3.46,,21538.81,31.9,,08-18,20100929,9.201,9.04,-1.74980980328,64.5714285714,,-18.2305527951,40272.19,44.39,-20.482240083,27892.12,-48.02,94.2094662638,53654.38,2.6,-21.811023622
944,570,000666,经纬纺机,0.71,86.84,,7.26,,49974.21,87.75,,08-25,19961210,21.319,20.3,-4.7797739106,28.5915492958,,-18.3586089303,54455.25,18.91,-28.6846858901,45795.22,-15.48,67.6612450925,54183.86,-8.44,86.0586455181
945,345,300230,永利股份,0.33,23.59,,5.72,,14748.94,173.67,,08-29,20110615,16.819,15.24,-9.3881919258,46.1818181818,,-18.4987696643,15355.43,63.49,-18.1238438321,9392.26,66.04,258.749563395,5656.77,8.57,23.1927710843
946,898,601689,拓普集团,0.58,41.46,,9.78,,38702.89,44.09,,08-26,20150319,29.42,28.72,-2.37933378654,49.5172413793,,-18.5303971429,61568.96,50.7,7.88016574383,40854.49,2.39,71.4294694493,39898.94,17.53,
947,485,300178,腾邦国际,0.29,107.14,,9.65,,16242.96,108.3,,08-29,20110215,16.1,15.17,-5.77639751553,52.3103448276,,-18.7487096774,17828.9,22.52,-44.440610118,14551.44,12.06,142.859537378,12985.98,42.72,78.0895522388
948,131,300331,苏大维格,0.16,433.33,,2.61,,3569.53,572.04,,08-25,20120628,32.765,22.82,-30.3525103006,142.625,,-18.8465466064,3163.92,230.24,27.9383053495,958.07,21.17,81.6569726202,790.7,-42.54,2.03372656872
949,239,002379,宏创控股,0.03,208.0,,2.33,,2849.4,292.56,,08-29,20100331,8.04,6.8,-15.4228855721,226.666666667,,-18.9692129033,1415.06,-111.95,85.2534562212,-11838.55,-65.76,3.82775119617,-34580.16,-4766.55,49.2857142857
950,124,600462,九有股份,0.0,540.0,,0.58,,168.68,602.1,,08-29,20030903,8.67,5.92,-31.7185697809,inf,,-18.9825709091,673.78,-118.82,-34.4175491679,-3579.77,-1726.45,111.182108626,220.1,-69.42,24.7011952191
951,725,300156,神雾环保,0.4,60.0,,14.86,,40480.53,59.04,,08-23,20110107,24.928,24.16,-3.08087291399,60.4,,-19.1634,70575.74,289.47,25.3923541247,18121.17,497.15,115.665003255,3034.61,-119.96,94.6368243243
952,249,000524,岭南控股,0.12,51.9,,5.26,,8055.57,278.83,,08-31,19931118,15.42,13.18,-14.5265888457,109.833333333,,-19.1944580357,3061.49,-21.96,-22.0069799201,3923.17,7.88,59.6624404425,3636.73,5.65,109.172297297
953,553,000976,春晖股份,0.09,70.68,,3.7,,13575.56,91.09,,08-31,20000601,9.76,9.3,-4.7131147541,103.333333333,,-19.3269217391,3085.38,98.63,-11.9133574007,1553.37,-107.34,193.121693122,-21166.16,116.11,13.1736526946
954,340,002447,壹桥股份,0.04,300.0,,1.37,,3688.92,178.36,,08-31,20100713,6.564,5.96,-9.20170627666,149.0,,-19.3833615894,29567.89,18.93,2.80344557557,24862.58,8.7,31.5139031926,22873.12,40.73,14.7754137116
955,264,300215,电科院,0.07,250.0,,2.65,,5104.31,246.74,,08-10,20110511,13.316,11.63,-12.6614598979,166.142857143,,-19.487484223,7067.07,169.68,-32.3614567989,2620.53,-66.23,143.711314682,7760.51,-54.64,-32.2826724788
956,226,600217,中再资环,0.08,300.0,,7.79,,10384.47,305.94,,08-15,19991216,8.44,7.16,-15.1658767773,89.5,,-20.1729187499,14955.57,-14.61,-19.0019193858,17514.84,-169.98,19.2219679634,-25029.96,113.88,80.5785123967
