code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
300422,博世科,0.15,-6.0,,5.17,,5297.64,156.05,,08-29
600998,九州通,0.49,157.89,,6.53,,79298.68,155.73,,08-30
600889,南京化纤,0.14,154.72,,2.78,,4145.01,155.13,,07-22
601208,东材科技,0.11,175.0,,2.88,,6668.78,154.78,,08-26
002371,北方华创,0.12,92.17,,1.64,,5278.88,154.76,,08-24
600326,西藏天路,0.23,95.76,,8.1,,19957.33,154.56,,08-26
600240,华业资本,0.59,154.17,,13.84,,84206.24,154.22,,08-26
300099,精准信息,0.01,104.26,,0.38,,634.11,153.68,,08-26
300293,蓝英装备,0.04,154.09,,1.65,,1090.01,153.12,,08-29
600679,上海凤凰,0.11,152.01,,3.34,,4289.43,152.08,,08-26
000338,潍柴动力,0.33,26.92,,8.1,,265004.27,152.02,10派1.5,08-31
002534,杭锅股份,0.29,107.14,,7.96,,21617.18,151.86,,08-22
000676,智度股份,0.23,10.3,,4.64,,21813.22,151.75,,08-30
002674,兴业科技,0.08,101.51,,1.03,,2416.91,151.61,,08-22
300082,奥克股份,0.12,151.37,,2.99,,8045.38,151.54,,08-29
603808,歌力思,0.49,68.97,,6.68,,12206.64,151.44,,08-29
600699,均胜电子,0.65,80.56,,4.7,,61560.01,151.31,,08-19
000753,漳州发展,0.01,130.0,,0.54,,1141.34,151.26,,08-12
002354,天神娱乐,0.58,-15.94,,8.12,,50520.11,150.14,,08-30
600789,鲁抗医药,0.06,200.0,,1.71,,3200.45,149.0,,08-26
002362,汉王科技,0.09,125.0,,2.53,,2015.17,148.71,,08-24
601015,陕西黑猫,0.1,150.0,,3.33,,9265.06,148.6,,07-28
002078,太阳纸业,0.35,150.0,,10.42,,87489.2,148.15,,08-30
300012,华测检测,0.02,13.81,,1.65,,4001.36,148.02,,08-12
603603,博天环境,0.32,128.57,,10.88,,12180.99,147.58,,08-18
601088,中国神华,1.22,147.37,14.08,7.47,2.4,2431500.0,147.41,,08-26
000023,深天地A,0.14,147.23,,4.87,,1917.99,147.18,,08-11
600593,大连圣亚,0.07,146.84,,1.55,,610.93,147.05,,08-22
002682,龙洲股份,0.17,112.5,,2.72,,5473.02,146.39,,08-18
300136,信维通信,0.42,142.04,,18.97,,40338.72,145.74,,08-29
002549,凯美特气,0.02,123.16,,1.49,,1321.1,145.7,,07-28
000825,太钢不锈,0.13,145.28,,3.24,,73997.71,145.39,,08-26
601968,宝钢包装,-0.03,200.0,,-1.18,,-2350.26,145.22,,08-29
000006,深振业A,0.18,144.58,,4.87,,24960.65,144.51,,08-18
300377,赢时胜,0.07,-15.7,,1.93,,5009.9,143.95,,08-15
300036,超图软件,0.06,114.81,,1.6,,2602.06,143.62,,08-22
002088,鲁阳节能,0.18,63.64,,3.66,,6266.72,143.54,,08-25
000036,华联控股,0.92,139.79,,26.93,,105179.58,143.4,,08-31
600712,南宁百货,-0.02,142.11,,-1.18,,-1250.08,142.61,,08-26
000703,恒逸石化,0.53,96.3,,7.51,,85204.85,142.06,,08-29
002408,齐翔腾达,0.18,125.0,,5.36,,32325.64,141.93,,08-10
300349,金卡智能,0.4,84.29,,3.45,,9452.84,140.62,,08-24
000016,深康佳A,0.01,141.51,,1.06,,3087.13,140.53,,08-25
600636,*ST爱富,0.24,139.71,,4.16,,10519.98,139.73,,08-30
002274,华昌化工,0.05,138.5,,1.13,,3028.73,139.02,,08-11
300248,新开普,0.07,126.13,,1.83,,2208.84,138.61,,08-19
600531,豫光金铅,0.08,93.83,,2.79,,8560.06,138.54,,08-23
603179,新泉股份,0.76,100.0,,11.59,,10892.45,138.45,,07-26
300603,立昂技术,0.37,85.8,,10.28,,3650.15,138.26,,08-18
000691,ST亚太,-0.01,136.54,,-4.92,,-398.91,137.68,,08-30
002589,瑞康医药,0.34,-12.76,,7.24,,51412.07,136.7,,08-28
600764,中电广通,0.09,137.84,,5.54,,2917.71,136.4,,08-28
000796,凯撒旅游,0.17,136.11,,6.93,,13443.68,136.11,,08-24
000078,海王生物,0.09,-9.09,,4.3,,23565.62,135.34,,08-29
002615,哈尔斯,0.19,58.33,,9.82,,7618.42,135.25,,08-21
300216,千山药机,0.07,133.33,,2.11,,2523.99,133.54,,08-29
000756,新华制药,0.23,130.0,,5.19,,10677.5,132.79,,08-14
300579,数字认证,0.41,70.83,,6.58,,3275.39,132.12,,08-25
600668,尖峰集团,0.7,132.1,,9.65,,24053.57,132.11,,08-29
000795,英洛华,0.05,84.0,,2.61,,5212.99,131.85,,08-18
002625,光启技术,0.05,-28.57,,0.8,,5091.93,131.13,,08-30
002175,东方网络,0.07,-20.17,,3.43,,5099.81,131.01,,08-23
000407,胜利股份,0.05,117.39,,1.99,,4255.7,130.44,,08-26
603595,东尼电子,0.62,129.63,,,,4650.82,130.39,,07-11
002305,南国置业,0.01,90.91,,0.24,,1099.96,130.03,,08-23
002091,江苏国泰,0.23,-20.69,,6.02,,36874.95,129.87,,08-26
600655,豫园股份,0.23,130.3,,3.03,,32832.51,129.77,,08-30
000925,众合科技,-0.08,129.51,,-2.32,,-2565.65,129.43,,08-18
002562,兄弟科技,0.29,16.0,,8.39,,15446.85,129.42,,07-31
002712,思美传媒,0.46,119.05,,6.71,,13529.72,128.87,,08-29
600818,中路股份,0.1,150.0,,4.98,,3067.62,128.76,,08-18
002008,大族激光,0.86,126.32,,15.83,,91411.04,128.75,,08-29
600792,云煤能源,-0.08,100.0,,-2.66,,-7813.48,127.7,,08-22
000605,渤海股份,0.12,71.43,,1.64,,2935.73,127.57,,08-29
300616,尚品宅配,0.7,94.44,,4.23,,6587.01,127.14,,08-29
603698,航天工程,0.31,121.43,,5.37,,12947.69,126.91,,08-30
600866,星湖科技,-0.06,125.53,,-3.9,,-4102.37,125.54,,08-26
002018,华信国际,0.11,135.55,,7.3,,23959.73,125.34,,08-24
002602,世纪华通,0.6,122.22,,13.17,,61819.1,125.0,,08-24
300247,乐金健康,0.04,101.41,,1.47,,3446.07,124.84,,08-22
002535,林州重机,0.03,200.0,,0.69,,2048.71,124.44,,08-08
002496,辉丰股份,0.16,121.43,,6.56,,23404.05,124.12,,08-04
002587,奥拓电子,0.15,107.02,,5.87,,6107.66,123.39,,08-08
600500,中化国际,0.18,125.0,,3.33,,37175.3,123.24,,08-31
002853,皮阿诺,0.64,88.24,,5.59,,3469.15,122.3,10派3转15,08-05
002638,勤上股份,0.05,-46.0,,0.28,,8216.16,121.75,,08-30
002425,凯撒文化,0.12,20.0,,2.84,,9851.07,121.42,,08-29
300633,开立医疗,0.2,112.84,,9.02,,7364.56,120.62,,08-19
300438,鹏辉能源,0.36,111.76,,6.72,,9621.17,120.29,,08-29
601996,丰林集团,0.07,16.67,,3.72,,6681.9,120.25,,08-31
300088,长信科技,0.26,116.67,,7.5,,29958.31,119.42,10转10,08-30
002460,赣锋锂业,0.81,118.92,,22.59,,60737.88,118.36,,08-24
002171,楚江新材,0.32,78.89,,5.28,,17235.37,118.22,10转10,08-28
000737,南风化工,-0.29,117.21,,-178.0,,-15997.41,117.29,,08-10
300194,福安药业,0.15,-50.0,,4.49,,18148.91,116.56,,08-29
603166,福达股份,0.14,100.0,,3.86,,8231.1,116.39,,07-27
300206,理邦仪器,0.08,116.32,,3.99,,4883.82,116.35,,08-22
002058,威尔泰,-0.03,113.33,,-2.49,,-461.04,116.21,,08-23
600338,西藏珠峰,0.87,116.18,,39.26,,56987.67,116.18,10派6,07-26
300266,兴源环境,0.26,-8.59,,8.62,,25977.22,116.13,,08-03
002729,好利来,0.22,114.84,,3.59,,1474.55,116.06,,08-29
002711,欧浦智网,0.22,29.41,,14.4,,23640.98,116.0,,08-02
603458,勘设股份,1.57,115.07,,16.63,,14613.73,115.92,,08-29
000635,英力特,0.23,111.01,,2.43,,7108.1,115.58,,08-18
300487,蓝晓科技,0.27,-12.9,,7.21,,5362.23,115.41,,08-15
600653,申华控股,-0.09,103.17,,-7.6,,-17448.69,114.28,,08-31
000799,酒鬼酒,0.25,113.67,,4.34,,8277.14,113.62,,08-14
300249,依米康,0.05,168.5,,2.5,,2336.53,113.54,,07-25
002599,盛通股份,0.1,-4.58,,2.63,,3019.77,113.38,,08-25
300127,银河磁体,0.34,112.5,,9.66,,11041.49,110.1,,08-25
601231,环旭电子,0.26,116.67,,7.17,,55603.36,110.02,,08-24
300285,国瓷材料,0.19,-5.0,,6.51,,11330.36,108.9,,08-15
600727,鲁北化工,0.08,100.0,,2.45,,2686.71,108.86,,08-17
000038,深大通,0.56,12.43,,3.56,,18388.63,108.6,,08-26
603077,和邦生物,0.03,-25.0,,2.42,,25597.11,108.58,,08-31
002699,美盛文化,0.1,0.0,,2.72,,9461.11,108.51,,08-24
300120,经纬电材,0.08,108.45,,2.57,,1565.15,108.49,,08-29
300178,腾邦国际,0.29,107.14,,9.65,,16242.96,108.3,,08-29
600778,友好集团,-0.63,108.24,,-17.74,,-19529.97,108.24,,08-10
300232,洲明科技,0.22,93.42,,8.1,,13633.49,108.05,,08-29
300152,科融环境,0.04,111.76,,1.84,,2530.54,108.03,,08-15
603180,金牌厨柜,0.88,98.95,,12.7,,4625.12,107.91,,08-10
002742,三圣股份,0.59,107.75,,9.42,,12722.03,107.15,10转10,08-12
601006,大秦铁路,0.51,104.0,,8.2,,762258.76,107.12,,08-30
002365,永安药业,0.35,89.6,,5.87,,7138.26,106.78,,08-18
002567,唐人神,0.17,29.39,,4.79,,13773.96,106.67,,08-08
600879,航天电子,0.08,-19.59,,2.05,,20888.44,106.34,,08-25
300376,易事特,0.14,-54.84,,8.33,,31745.33,106.32,,08-23
002680,长生生物,0.27,104.24,,7.15,,26425.89,106.16,,08-18
000836,鑫茂科技,0.04,105.85,,2.75,,4679.88,105.51,,08-26
300549,优德精密,0.31,-23.53,3.48,8.92,,4078.49,105.44,,08-01
603040,新坐标,0.87,85.11,,9.95,,4381.62,105.16,,08-18
601619,嘉泽新能,0.05,104.74,,4.27,,9015.12,105.08,,08-31
002597,金禾实业,0.85,102.38,,18.4,,48430.65,104.88,,08-30
600020,中原高速,0.23,401.56,,5.52,,77638.82,104.64,,08-19
002423,中原特钢,-0.2,104.02,,-5.59,,-9955.62,104.15,,08-25
600622,嘉宝集团,0.31,51.96,,5.2,,27118.77,103.28,,08-22
300335,迪森股份,0.24,103.76,,7.96,,8788.38,102.71,,08-29
600738,兰州民百,0.1,-4.59,,4.66,,8114.11,102.62,,08-30
603005,晶方科技,0.23,109.09,,3.1,,5251.99,102.6,,08-12
002087,新野纺织,0.17,28.64,,4.54,,13718.4,102.07,,07-28
300296,利亚德,0.23,-4.17,,8.0,,37090.72,102.04,,08-22
603388,元成股份,0.35,75.0,,5.44,,3050.58,101.79,10转10,08-22
300571,平治信息,1.26,51.81,,18.38,,5032.46,101.61,10转10,08-29
600487,亨通光电,0.62,100.65,,12.41,,76742.02,100.67,,08-30
002745,木林森,0.58,70.59,,5.66,,30612.48,100.58,,08-21
600692,亚通股份,0.06,100.65,,3.34,,2188.33,100.55,,08-29
600585,海螺水泥,1.27,101.59,,8.46,,671672.35,100.21,,08-22
300091,金通灵,0.13,101.04,,7.65,,7039.34,100.01,,08-30
300299,富春股份,0.21,90.91,,5.59,,8137.87,99.84,,08-29
601127,小康股份,0.44,69.23,,9.98,,39044.47,99.61,,08-18
603986,兆易创新,0.9,-25.23,,13.01,,17944.44,99.59,,08-28
002222,福晶科技,0.15,93.5,,9.42,,6619.73,99.21,,08-19
002326,永太科技,0.27,94.96,,8.94,,22077.77,99.11,,08-18
002640,跨境通,0.22,83.33,,7.2,,31489.79,98.87,,08-21
603933,睿能科技,1.09,98.74,,19.92,,8370.36,98.72,,08-11
300457,赢合科技,0.94,91.84,,11.91,,11432.76,98.24,10转15,08-22
603108,润达医疗,0.17,0.0,,4.47,,9621.07,98.01,,08-29
300070,碧水源,0.17,90.0,,3.37,,53384.87,97.73,,08-08
300044,赛为智能,0.15,93.25,,5.78,,4996.26,97.04,,08-29
300514,友讯达,0.31,77.02,,8.4,,2568.62,96.76,,08-21
002086,东方海洋,0.15,-1.64,,3.54,,10293.87,96.73,,08-22
002503,搜于特,0.12,-14.29,,6.83,,36104.82,96.38,,08-28
300180,华峰超纤,0.18,80.0,,3.22,,8627.41,96.19,,08-29
002151,北斗星通,0.05,66.67,,0.6,,2551.65,95.82,,08-24
600501,航天晨光,-0.02,100.0,,-0.45,,-994.69,95.34,,08-16
000498,山东路桥,0.23,95.27,,7.2,,25893.74,95.27,,08-25
002195,二三四五,0.14,16.67,,6.65,,45302.79,95.19,,08-18
000090,天健集团,0.29,95.14,,5.34,,34610.32,95.04,,08-22
600493,凤竹纺织,0.04,95.16,,1.42,,986.21,94.67,,08-30
603050,科林电气,0.17,70.0,,2.61,,1923.75,94.52,10派2.5转2,08-26
600057,象屿股份,0.23,76.92,,3.96,,29693.27,94.38,,08-26
002717,岭南园林,0.48,71.43,,7.28,,20039.49,94.11,,08-29
600114,东睦股份,0.36,80.0,,6.42,,15057.6,93.4,,08-25
600378,天科股份,0.08,100.0,,3.06,,2316.74,93.04,,08-02
603456,九洲药业,0.17,13.33,,2.83,,7340.82,92.95,,08-16
000056,皇庭国际,0.09,0.0,,1.87,,9782.26,92.7,,08-29
300589,江龙船艇,0.18,48.75,,5.84,,1559.89,92.56,,08-24
600559,老白干酒,0.11,83.33,,2.91,,4748.54,92.38,,08-31
002093,国脉科技,0.08,67.87,,2.7,,7812.32,92.34,,08-30
002833,弘亚数控,0.92,43.75,,15.98,,12276.22,92.2,,08-18
000671,阳光城,0.08,100.0,,2.45,,32814.78,91.82,,08-24
600512,腾达建设,0.05,25.0,,1.82,,8502.01,91.63,,08-30
002455,百川股份,0.12,100.0,,6.74,,5866.52,91.28,,08-01
603726,朗迪集团,0.67,59.52,,8.15,,6319.36,91.12,,08-29
000976,春晖股份,0.09,70.68,,3.7,,13575.56,91.09,,08-31
600206,有研新材,0.04,85.71,,1.17,,3298.21,90.81,,08-25
603429,集友股份,0.59,48.91,,9.24,,3819.41,90.26,10转10,08-10
002135,东南网架,0.08,100.0,,2.79,,6865.32,90.22,,08-22
300432,富临精工,0.42,35.48,,5.95,,21228.54,89.84,,08-29
002119,康强电子,0.16,77.78,,4.75,,3335.48,89.74,,08-22
600511,国药股份,0.79,28.73,,8.78,,55388.89,89.67,,08-23
300393,中来股份,0.84,86.67,,14.78,,15386.17,89.63,10派1.5,08-23
600158,中体产业,0.02,90.48,,0.85,,1347.92,89.48,,08-31
002139,拓邦股份,0.14,16.67,,5.25,,9395.15,89.15,,07-31
002578,闽发铝业,0.01,-50.0,,0.89,,1293.11,88.57,,08-18
002247,帝龙文化,0.24,26.32,,4.36,,20423.62,88.49,,08-30
000040,东旭蓝天,0.11,-33.53,,1.37,,15150.36,88.23,,08-31
300450,先导智能,0.44,88.2,,17.77,,17898.3,88.19,,08-02
600657,信达地产,0.16,77.78,,2.68,,24536.04,88.18,,08-30
300316,晶盛机电,0.14,55.56,,4.24,,14169.68,88.16,,08-29
002065,东华软件,0.39,87.15,,6.74,,61261.74,87.79,,08-30
000666,经纬纺机,0.71,86.84,,7.26,,49974.21,87.75,,08-25
300241,瑞丰光电,0.16,63.21,,4.24,,4441.15,87.45,,08-16
000058,深赛格,0.04,18.42,,2.67,,5000.88,86.21,,08-29
300032,金龙机电,0.28,54.51,,4.8,,23004.68,86.03,,08-26
000488,晨鸣纸业,0.75,66.67,,7.24,,174551.48,85.86,,08-16
600893,航发动力,0.08,100.0,,1.03,,15930.63,85.38,,08-29
300317,珈伟股份,0.26,-16.14,,4.84,,22559.5,84.49,,08-26
600602,云赛智联,0.1,84.43,,3.69,,13047.92,84.46,,08-26
603319,湘油泵,0.51,37.84,,6.73,,4153.24,84.32,,08-21
002427,尤夫股份,0.31,82.35,,5.42,,12283.59,84.1,,08-01
600590,泰豪科技,0.1,100.0,,1.76,,6757.31,83.77,,08-25
300035,中科电气,0.06,-20.57,,2.68,,2859.15,83.58,,08-19
002121,科陆电子,0.1,67.96,,3.72,,13478.37,83.3,,08-17
002254,泰和新材,0.1,66.67,,3.04,,6160.92,83.24,,08-30
300510,金冠电气,0.18,-30.77,,4.04,,3222.36,83.22,,08-29
300300,汉鼎宇佑,0.1,62.7,,2.08,,4588.48,83.06,,08-17
600708,光明地产,0.15,40.78,,2.92,,26033.61,82.94,,08-30
002002,鸿达兴业,0.21,84.07,,12.51,,50495.52,82.93,,08-22
002619,艾格拉斯,0.08,0.0,,3.41,,11859.8,82.77,,08-21
002536,西泵股份,0.28,75.0,,5.01,,9462.96,82.6,,08-16
300607,拓斯达,0.82,49.09,,9.68,,5468.23,82.54,,08-26
000788,北大医药,0.04,100.0,,1.84,,2126.85,81.82,,08-30
600173,卧龙地产,0.12,80.88,,5.25,,8926.19,81.69,,07-27
000997,新大陆,0.46,84.0,,16.11,,42802.59,81.65,,08-04
002614,奥佳华,0.17,88.89,,3.59,,9227.78,81.51,,08-29
600652,游久游戏,0.05,82.8,,1.92,,4216.3,81.48,,08-31
600279,重庆港九,0.09,80.91,,1.92,,6303.3,80.76,,08-25
600984,建设机械,0.09,80.86,,1.75,,5653.3,80.74,,08-30
603638,艾迪精密,0.4,41.09,,9.24,,6810.03,80.28,,08-08
600415,小商品城,0.19,90.0,,9.72,,103527.88,80.24,,08-26
000065,北方国际,0.39,-2.5,,6.03,,19842.74,80.15,,08-31
300297,蓝盾股份,0.12,50.0,,3.87,,14082.49,79.71,,08-08
002747,埃斯顿,0.05,-44.44,,2.71,,4011.74,79.56,,08-29
600744,华银电力,-0.26,83.57,,-11.69,,-45764.91,79.07,,08-19
300176,鸿特精密,0.43,79.06,,6.95,,4594.28,79.04,,08-29
300298,三诺生物,0.27,53.29,,7.2,,9357.21,78.7,,08-29
600634,富控互动,0.1,66.67,,1.94,,5653.59,78.46,,08-25
000591,太阳能,0.13,-33.42,,3.43,,39300.32,78.33,,08-24
600019,宝钢股份,0.28,33.33,,4.06,,616957.52,77.88,,08-25
600491,龙元建设,0.18,77.87,,4.3,,23234.92,77.85,,08-29
002237,恒邦股份,0.22,83.33,,5.03,,19744.88,77.59,,08-18
300567,精测电子,0.66,34.69,,7.14,,5245.03,77.56,,08-29
603338,浙江鼎力,0.92,76.92,,13.05,,14952.37,77.55,,07-25
601233,桐昆股份,0.5,42.86,,5.5,,62046.62,77.49,,08-29
002464,金利科技,0.35,9.38,,6.81,,8244.05,77.42,,08-23
002757,南兴装备,0.49,77.24,,6.69,,5356.46,77.22,,08-17
603588,高能环境,0.1,-13.04,,3.3,,6601.88,76.86,,08-30
600819,耀皮玻璃,0.02,80.0,,0.57,,1717.71,76.86,,08-25
002341,新纶科技,0.15,31.25,,2.25,,7395.1,76.82,,08-08
300577,开润股份,0.9,32.35,,11.0,,6027.08,76.58,,07-31
000429,粤高速A,0.43,48.28,,10.55,,89284.8,76.49,,08-29
300306,远方信息,0.24,50.0,,3.61,,6812.88,76.06,,08-29
000620,新华联,0.1,66.67,,2.98,,18613.86,76.02,,08-28
002026,山东威达,0.19,58.33,,3.41,,7777.3,75.74,,08-29
002624,完美世界,0.51,50.0,,8.9,,67135.29,75.64,,08-23
603608,天创时尚,0.26,18.18,,6.44,,10065.49,75.57,,08-15
600362,江西铜业,0.24,71.43,,1.77,,83021.28,75.38,,08-30
300632,光莆股份,0.27,50.0,,7.03,,2721.78,75.09,,08-29
002188,巴士在线,0.07,75.0,,1.01,,2127.93,75.05,,08-15
002555,三七互娱,0.41,74.68,,17.18,,85055.05,75.01,,08-31
002084,海鸥卫浴,0.09,74.7,,3.32,,3969.16,74.77,,08-30
600050,中国联通,0.04,73.93,,1.0,,77843.73,74.34,,08-17
300106,西部牧业,-0.22,74.07,,-4.82,,-4639.18,74.04,,08-29
000971,高升控股,0.16,45.45,,2.32,,8241.35,73.64,,08-26
300456,耐威科技,0.13,57.32,,1.74,,2409.01,73.39,,08-29
002416,爱施德,0.15,65.98,,2.95,,15773.55,73.03,,08-22
002315,焦点科技,0.14,-13.9,,1.69,,3304.02,72.92,,08-26
601801,皖新传媒,0.42,59.09,,9.42,,82978.07,72.85,,08-31
002740,爱迪尔,0.09,50.0,,2.15,,3121.84,72.2,,08-14
002301,齐心集团,0.2,66.67,,6.3,,8028.21,72.06,,07-28
002055,得润电子,0.2,71.94,,5.2,,9164.03,71.97,,08-26
002570,贝因美,-0.36,71.43,,-13.63,,-36816.54,71.86,,08-30
002502,骅威文化,0.18,-14.29,,4.72,,15252.12,71.84,,08-23
603703,盛洋科技,0.09,80.0,,3.82,,2024.19,71.3,,08-29
600488,天药股份,0.07,73.17,,2.2,,6775.62,70.8,,08-31
000100,TCL集团,0.08,70.56,1.94,4.47,0.28,103384.47,70.68,,08-02
600183,生益科技,0.37,68.18,,10.45,,53961.11,70.64,,08-31
000823,超声电子,0.18,70.35,,3.15,,9595.33,70.33,,08-26
002402,和而泰,0.12,-33.33,,9.12,,10195.99,70.29,,07-28
300627,华测导航,0.33,48.95,,6.97,,3418.02,70.21,,08-25
002475,立讯精密,0.32,52.38,,5.88,,68189.84,70.07,,08-25
603085,天成自控,0.12,-25.0,,2.98,,2786.13,70.01,,08-22
002105,信隆健康,0.08,68.0,,6.22,,3101.43,70.0,,08-18
600180,瑞茂通,0.31,70.1,,6.53,,31221.34,69.87,,08-26
002480,新筑股份,-0.11,69.6,,-3.1,,-7093.64,69.6,,08-25
300350,华鹏飞,0.11,-8.33,,3.12,,5853.18,69.39,,08-26
000050,深天马A,0.32,69.19,,3.2,,44773.77,69.15,,08-24
002160,常铝股份,0.09,56.67,,2.01,,6467.19,69.02,,08-18
002586,围海股份,0.02,30.85,,0.7,,2306.68,68.85,,08-29
300437,清水源,0.13,44.46,,2.38,,2843.91,68.78,,08-10
002517,恺英网络,0.58,61.11,,11.54,,41384.79,68.77,10派1转10,08-28
603101,汇嘉时代,0.27,33.55,,5.2,,6449.83,68.73,,08-10
002456,欧菲光,0.23,-35.97,,6.85,,62005.95,68.69,,08-22
000502,绿景控股,-0.21,61.54,,-20.26,,-3904.77,68.42,,08-18
600135,乐凯胶片,0.13,68.22,,2.99,,4976.33,68.33,,08-26
002775,文科园林,0.42,-18.55,,8.1,,10353.02,68.32,,08-26
300667,必创科技,0.13,62.5,,3.9,,643.47,68.05,,08-25
002695,煌上煌,0.16,-57.89,,4.93,,8003.82,67.99,,08-22
300226,上海钢联,0.14,64.41,,4.45,,2282.59,67.99,,08-29
603239,浙江仙通,0.35,-58.33,,10.7,,9562.29,67.76,,07-31
000985,大庆华科,0.13,66.67,,3.12,,1623.64,67.72,,08-12
600809,山西汾酒,0.69,67.65,,12.98,,60168.37,67.63,,08-26
600995,文山电力,0.42,68.0,,11.94,,19928.08,67.46,,08-19
300233,金城医药,0.36,20.0,,4.27,,12506.05,67.38,,08-24
300626,华瑞股份,0.26,23.81,4.54,7.14,,2597.73,67.18,,08-23
600982,宁波热电,0.08,67.06,,2.96,,6329.48,67.11,,08-15
300123,太阳鸟,0.03,68.42,,0.78,,903.39,66.85,,08-29
002103,广博股份,0.12,50.0,,3.69,,6407.85,66.5,,08-30
002283,天润曲轴,0.12,-14.29,,3.7,,13424.83,66.49,,08-23
002245,澳洋顺昌,0.15,65.32,,7.31,,14815.42,66.46,,08-08
300238,冠昊生物,0.1,66.67,,1.86,,2569.82,66.44,,07-27
300545,联得装备,0.37,23.33,,5.5,,2637.3,66.44,,08-22
600742,一汽富维,0.69,68.29,,6.57,,29144.88,66.17,,08-25
002766,索菱股份,0.29,52.79,,4.05,,5716.8,65.82,,08-21
000153,丰原药业,0.14,65.48,,3.71,,4354.99,65.56,,08-25
600325,华发股份,0.27,-6.9,,4.44,,56863.68,65.21,,08-31
600614,鹏起科技,0.12,67.14,,4.36,,20557.27,65.0,,08-08
601858,中国科传,0.12,50.0,,3.19,,8931.95,64.97,,08-29
002312,*ST三泰,-0.14,7.69,,-6.59,,-19694.02,64.59,,08-29
600132,重庆啤酒,0.33,65.0,,12.98,,16176.21,64.55,,08-26
300089,文化长城,0.04,41.92,,1.02,,1795.28,64.5,,08-29
002127,南极电商,0.09,50.0,,8.72,,13984.54,64.37,,08-25
300274,阳光电源,0.26,-23.53,,5.94,,36913.7,63.99,,08-15
300628,亿联网络,4.67,40.66,,17.85,,30509.43,63.97,,08-28
002217,合力泰,0.16,-25.49,,5.52,,51037.99,63.93,,08-22
300208,恒顺众昇,0.33,65.0,,14.55,,25054.74,63.93,,08-05
000705,浙江震元,0.13,63.43,,3.23,,4268.56,63.46,,08-04
603993,洛阳钼业,0.05,65.02,,4.43,,83513.87,63.14,,08-28
300145,中金环境,0.21,-9.74,,5.97,,24954.99,62.78,,08-15
300378,鼎捷软件,0.13,62.5,,2.81,,3313.03,62.49,,07-27
002449,国星光电,0.32,62.44,,5.2,,15370.32,62.44,,08-18
300146,汤臣倍健,0.4,60.0,,12.67,,58226.85,62.29,,07-31
002652,扬子新材,0.1,0.0,,7.06,,4978.46,62.09,,08-18
600298,安琪酵母,0.51,62.22,,12.01,,42090.94,62.06,,07-13
600477,杭萧钢构,0.26,-4.74,,15.4,,35829.36,61.93,,08-26
600884,杉杉股份,0.3,50.25,,4.05,,33904.95,61.85,,08-16
300327,中颖电子,0.3,34.96,,8.66,,6208.01,61.82,,08-29
600256,广汇能源,0.02,61.54,,0.98,,10970.42,61.81,,08-16
002255,海陆重工,0.08,62.69,,1.98,,4628.9,61.65,,07-26
603096,新经典,0.97,44.78,,11.52,,10832.64,61.62,,08-31
002479,富春环保,0.25,61.46,,6.81,,19852.15,61.47,,08-23
002248,*ST东数,-0.29,61.11,,-14.68,,-8779.85,61.43,,08-25
600295,鄂尔多斯,0.16,60.0,,2.29,,16877.36,61.3,,08-31
000301,东方市场,0.12,63.04,,4.09,,14464.62,61.25,,08-10
002043,兔宝宝,0.19,58.33,,9.5,,15795.33,61.12,,08-22
002431,棕榈股份,0.06,50.0,,1.96,,8430.6,60.91,,08-24
300065,海兰信,0.13,7.0,,3.81,,4820.3,60.58,,08-26
002376,新北洋,0.21,50.0,,5.46,,13422.29,60.37,,08-23
300692,中环环保,0.23,53.33,,4.12,,1877.46,60.27,,07-31
002090,金智科技,0.33,56.33,,6.41,,7745.82,60.26,,08-29
300365,恒华科技,0.27,59.18,,6.32,,4759.65,59.97,,08-18
300671,富满电子,0.29,61.11,,7.83,,2191.34,59.79,,08-29
300681,英搏尔,0.68,58.14,,13.48,,3857.54,59.47,,08-29
002189,利达光电,0.04,33.33,,1.56,,845.32,59.33,,08-25
603938,三孚股份,0.56,55.56,,8.87,,6387.6,59.18,,08-28
300156,神雾环保,0.4,60.0,,14.86,,40480.53,59.04,,08-23
600368,五洲交通,0.28,59.07,,7.41,,23036.32,59.03,,08-18
002370,亚太药业,0.38,22.58,,4.55,,10160.73,58.79,10转10,08-23
002497,雅化集团,0.13,58.8,,5.58,,12652.41,58.77,,08-25
002340,格林美,0.07,16.67,,3.85,,27263.26,58.6,,08-24
603160,汇顶科技,1.08,42.49,,16.51,,48197.57,58.52,,08-28
002735,王子新材,0.24,60.0,,3.87,,1928.41,58.45,,07-28
300383,光环新网,0.14,-33.33,,3.42,,20959.85,58.37,,08-25
603599,广信股份,0.42,55.56,,6.39,,15885.53,58.32,,08-18
002883,中设股份,0.5,51.52,,10.8,,2096.86,58.18,,08-23
600122,宏图高科,0.19,57.56,,2.82,,22018.19,58.07,,08-23
000049,德赛电池,0.56,57.75,,9.57,,11448.64,57.74,,08-15
603788,宁波高发,0.85,60.38,,13.56,,11805.87,57.73,,08-30
002840,华统股份,0.35,20.69,,5.73,,6041.19,57.59,,08-22
601933,永辉超市,0.11,37.5,,5.46,,105521.84,57.57,,07-31
