,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
678,002283,天润曲轴,0.12,-14.29,,3.7,,13424.83,66.49,,08-23,20090821,7.746,6.6,-14.7947327653,55.0,,-4.49416701571
365,601020,华钰矿业,0.24,140.0,,7.77,,12422.26,157.9,,08-16,20160316,38.945,25.4,-34.7798176916,105.833333333,,-4.53998929494
831,002152,广电运通,0.22,-8.33,,6.16,,53226.23,49.32,,08-26,20070813,8.783,7.83,-10.8505066606,35.5909090909,,-4.54540986359
708,002255,海陆重工,0.08,62.69,,1.98,,4628.9,61.65,,07-26,20080625,8.73,7.55,-13.5166093929,94.375,,-4.56105508475
2578,002446,盛路通信,0.12,-57.14,,3.64,,9020.67,-28.5,,08-22,20100713,13.154,13.97,6.20343621712,116.416666667,,-4.59422794118
962,603936,博敏电子,0.22,40.65,,3.83,,3644.3,40.2,,08-15,20151209,31.6,28.85,-8.70253164557,131.136363636,,-4.61934545455
868,000400,许继电气,0.16,46.37,,2.25,,16046.86,46.45,,08-25,19970418,18.05,16.24,-10.027700831,101.5,,-4.6321685083
3050,600117,西宁特钢,0.01,-102.04,,0.38,,1085.56,-103.01,,08-16,19971015,5.61,6.85,22.1033868093,685.0,,-4.66037177419
1296,600305,恒顺醋业,0.16,23.55,,5.8,,9388.47,23.55,,08-22,20010206,11.584,11.0,-5.04143646409,68.75,,-4.67128767123
1057,603678,火炬电子,0.26,-50.0,,4.91,,11640.21,35.08,,08-07,20150126,30.162,27.9,-7.4995026855,107.307692308,,-4.67764350133
2861,601901,方正证券,0.1,-61.54,4.43,2.29,1.32,82419.45,-61.71,,08-25,20110810,7.6,8.6,13.1578947368,86.0,1.94130925508,-4.68996000002
1136,000669,金鸿控股,0.36,30.91,,4.29,,17268.53,30.93,,08-25,19961210,17.052,15.93,-6.57987332864,44.25,,-4.70069839572
657,002160,常铝股份,0.09,56.67,,2.01,,6467.19,69.02,,08-18,20070821,9.418,8.04,-14.6315565938,89.3333333333,,-4.71720145136
2692,601008,连云港,0.0,-33.33,,0.12,,386.76,-37.07,,08-26,20070426,5.473,5.9,7.80193678056,inf,,-4.75138430913
400,601968,宝钢包装,-0.03,200.0,,-1.18,,-2350.26,145.22,,08-29,20150611,9.57,6.65,-30.5120167189,-221.666666667,,-4.75943630137
600,000065,北方国际,0.39,-2.5,,6.03,,19842.74,80.15,,08-31,19980605,27.002,22.47,-16.7839419302,57.6153846154,,-4.77539783761
1593,000726,鲁泰A,0.43,16.22,,5.58,,39307.0,14.05,,08-30,20001225,12.291,11.93,-2.93710845334,27.7441860465,,-4.78361634349
1750,002478,常宝股份,0.08,-42.86,,2.13,,6189.42,10.06,,08-29,20100921,6.139,6.01,-2.10131943313,75.125,,-4.78746821706
634,300456,耐威科技,0.13,57.32,,1.74,,2409.01,73.39,,08-29,20150514,50.864,43.15,-15.1659326832,331.923076923,,-4.8391352865
381,002674,兴业科技,0.08,101.51,,1.03,,2416.91,151.61,,08-22,20120507,17.543,12.08,-31.1406258907,151.0,,-4.86855982061
2383,600835,上海机电,0.62,-15.07,,6.72,,63070.52,-15.03,,08-30,19940224,19.106,19.69,3.05663142468,31.7580645161,,-4.91717773973
745,300495,美尚生态,0.19,-46.95,,4.2,,11074.21,57.01,,08-22,20151222,17.18,15.2,-11.5250291036,80.0,,-4.94662525253
617,600819,耀皮玻璃,0.02,80.0,,0.57,,1717.71,76.86,,08-25,19940128,8.012,6.77,-15.5017473789,338.5,,-4.95815072465
2817,000611,天首发展,-0.03,-52.55,,-2.24,,-838.08,-52.47,,08-31,19961008,7.96,8.8,10.5527638191,-293.333333333,,-4.97215714286
380,000676,智度股份,0.23,10.3,,4.64,,21813.22,151.75,,08-30,19961224,19.73,13.72,-30.4612265585,59.652173913,,-4.98174292846
3115,000800,一汽轿车,0.17,-132.74,,3.46,,27045.68,-132.74,,08-30,19970618,10.87,13.76,26.5869365225,80.9411764706,,-4.99267750866
1089,601677,明泰铝业,0.37,32.14,,4.55,,18038.27,33.06,,08-22,20110919,14.698,13.73,-6.58593005851,37.1081081081,,-5.01979214876
1194,300007,汉威科技,0.19,26.67,,4.17,,5511.68,28.27,,08-29,20091030,19.333,18.25,-5.60182072105,96.0526315789,,-5.04657349954
564,002247,帝龙文化,0.24,26.32,,4.36,,20423.62,88.49,,08-30,20080612,17.958,14.81,-17.5297917363,61.7083333333,,-5.04797782718
1054,600162,香江控股,0.1,2.0,,5.48,,33039.88,35.25,,08-26,19980609,3.847,3.58,-6.94047309592,35.8,,-5.07890449438
622,000620,新华联,0.1,66.67,,2.98,,18613.86,76.02,,08-28,19961029,8.36,7.12,-14.8325358852,71.2,,-5.12521935483
444,600866,星湖科技,-0.06,125.53,,-3.9,,-4102.37,125.54,,08-26,19940818,7.08,5.35,-24.4350282486,-89.1666666667,,-5.13770635838
2925,000950,*ST建峰,-0.14,-73.08,,-8.12,,-8095.05,-74.07,,08-23,19990916,9.37,10.72,14.4076840982,-76.5714285714,,-5.14100666666
3071,603886,元祖股份,0.01,-105.88,,0.32,,343.02,-111.15,,08-19,20161228,17.495,21.26,21.5204344098,2126.0,,-5.16485856574
894,300098,高新兴,0.18,44.65,,4.93,,19114.75,44.69,,08-29,20100728,15.804,14.45,-8.56745127816,80.2777777778,,-5.21625376662
2554,601369,陕鼓动力,0.08,-27.27,,2.16,,13163.79,-26.68,,08-23,20100428,6.699,7.04,5.09031198686,88.0,,-5.24132903226
514,600692,亚通股份,0.06,100.65,,3.34,,2188.33,100.55,,08-29,19931119,16.19,13.09,-19.1476219889,218.166666667,,-5.2513048387
3142,000629,*ST钒钛,0.05,-149.69,,11.43,,41584.48,-149.73,,08-15,19961115,2.39,3.07,28.4518828452,61.4,,-5.26256911764
3221,000792,盐湖股份,-0.19,-205.75,,-2.16,,-52250.26,-258.64,,08-31,19970904,12.701,18.92,48.9646484529,-99.5789473684,,-5.28217822801
563,002578,闽发铝业,0.01,-50.0,,0.89,,1293.11,88.57,,08-18,20110428,5.945,4.95,-16.7367535744,495.0,,-5.29194623117
1035,600285,羚锐制药,0.23,26.97,,6.22,,13400.08,36.14,,08-30,20001018,12.587,11.73,-6.80861206006,51.0,,-5.30798343057
621,300306,远方信息,0.24,50.0,,3.61,,6812.88,76.06,,08-29,20120329,23.551,20.18,-14.3136172562,84.0833333333,,-5.31382100266
462,300194,福安药业,0.15,-50.0,,4.49,,18148.91,116.56,,08-29,20110322,8.697,6.79,-21.9271012993,45.2666666667,,-5.31579611956
2734,000576,广东甘化,-0.05,-42.0,,-1.56,,-2007.53,-41.96,,08-19,19940907,15.6,16.83,7.88461538462,-336.6,,-5.32175609756
316,300175,朗源股份,0.1,198.48,,5.65,,4639.7,198.66,,08-26,20110215,13.283,8.33,-37.2882631936,83.3,,-5.32768176862
893,002174,游族网络,0.39,44.44,,11.7,,33949.23,44.8,,08-24,20070925,26.389,24.18,-8.37091212248,62.0,,-5.35186600271
1825,600329,中新药业,0.36,6.18,,6.43,,27750.3,7.29,,08-15,20010606,17.294,17.06,-1.35307042905,47.3888888889,,-5.38774615385
1033,300193,佳士科技,0.14,27.27,,3.29,,7154.67,36.38,,08-05,20110322,9.468,8.83,-6.73848753697,63.0714285714,,-5.39883761755
1226,002545,东方铁塔,0.06,-24.6,,1.07,,7383.05,27.05,,08-23,20110211,11.122,10.57,-4.9631361266,176.166666667,,-5.45018297101
1604,000739,普洛药业,0.11,10.44,,4.89,,12991.93,13.76,,08-28,19970509,7.458,7.27,-2.52078305176,66.0909090909,,-5.45862127659
846,002031,巨轮智能,0.01,48.89,,0.99,,2941.09,48.08,,08-29,20040816,3.41,3.11,-8.79765395894,311.0,,-5.46509333334
324,300052,中青宝,0.05,150.0,,1.07,,1204.06,190.51,,08-11,20100211,23.9,15.6,-34.7280334728,312.0,,-5.48576987952
354,600817,*ST宏盛,-0.01,162.96,,-1.18,,-114.8,164.29,,08-31,19940128,20.79,14.58,-29.8701298701,-1458.0,,-5.50014347827
1817,300001,特锐德,0.1,11.11,,3.57,,10226.78,7.61,,08-18,20091030,17.318,17.08,-1.37429264349,170.8,,-5.53739411766
2313,600386,北巴传媒,0.06,-53.85,,2.54,,4531.23,-10.98,,08-30,20010216,6.62,6.75,1.96374622356,112.5,,-5.59135384617
1419,600063,皖维高新,0.04,13.51,,1.78,,7325.07,19.36,,08-02,19970528,4.63,4.47,-3.45572354212,111.75,,-5.60229999999
1654,002281,光迅科技,0.27,-62.6,,5.79,,17167.88,12.17,,08-25,20090821,25.984,25.42,-2.17056650246,94.1481481481,,-5.60683120568
437,002712,思美传媒,0.46,119.05,,6.71,,13529.72,128.87,,08-29,20140123,28.494,22.07,-22.5450972134,47.9782608696,,-5.71609866128
525,603108,润达医疗,0.17,0.0,,4.47,,9621.07,98.01,,08-29,20150527,16.943,14.06,-17.0158767633,82.7058823529,,-5.75991477626
675,600982,宁波热电,0.08,67.06,,2.96,,6329.48,67.11,,08-15,20040706,5.466,4.83,-11.6355653128,60.375,,-5.76766132078
2455,300444,双杰电气,0.06,-14.29,,1.94,,1727.72,-19.81,,08-29,20150423,21.754,22.5,3.42925439,375.0,,-5.77676595174
2403,002074,国轩高科,0.51,-16.39,,10.79,,44521.9,-16.56,,08-30,20061018,30.817,31.7,2.86530161924,62.1568627451,,-5.77949626273
1186,002277,友阿股份,0.19,-48.56,,5.35,,26853.54,28.68,,08-21,20090717,7.134,6.78,-4.96215306981,35.6842105263,,-5.77974915254
946,300440,运达科技,0.15,-30.42,,4.87,,6685.49,40.77,,08-17,20150423,14.291,13.29,-7.0044083689,88.6,,-5.82062007992
644,600488,天药股份,0.07,73.17,,2.2,,6775.62,70.8,,08-31,20010618,6.187,5.44,-12.0737029255,77.7142857143,,-5.86398393574
366,002243,通产丽星,0.07,156.78,,1.73,,2558.73,156.99,,08-23,20080528,13.566,9.94,-26.7285861713,142.0,,-5.87348687259
913,002355,兴民智通,0.08,60.0,,1.88,,4000.39,42.73,,08-05,20100209,13.575,12.59,-7.25598526703,157.375,,-5.88893147209
2362,002191,劲嘉股份,0.23,-14.81,,6.49,,30308.01,-13.92,,08-19,20071205,10.132,10.37,2.34899328859,45.0869565217,,-5.92594285714
965,000415,渤海金控,0.17,39.97,,3.29,,102640.2,39.99,,08-31,19960716,7.099,6.62,-6.74742921538,38.9411764706,,-5.92670167015
1556,600761,安徽合力,0.36,16.13,,5.06,,22383.27,15.26,,08-26,19961009,10.377,10.11,-2.57299797629,28.0833333333,,-5.93082471911
1329,603997,继峰股份,0.22,-18.52,,8.82,,13959.78,22.07,,08-28,20150302,12.91,12.43,-3.71804802479,56.5,,-5.93591041666
1082,600681,百川能源,0.19,11.76,,8.14,,18206.07,33.57,,08-19,19931018,15.84,14.95,-5.61868686869,78.6842105263,,-5.97470561797
1171,300182,捷成股份,0.2,-20.72,,5.66,,52203.05,29.49,,08-01,20110222,10.266,9.76,-4.92889148646,48.8,,-5.98308972332
1563,002219,恒康医疗,0.09,16.56,,3.97,,16548.91,15.05,,08-22,20080306,11.98,11.68,-2.5041736227,129.777777778,,-6.00996666668
945,000758,中色股份,0.09,40.86,,3.37,,17443.2,40.87,,08-25,19970416,7.967,7.43,-6.74030375298,82.5555555556,,-6.06352495345
1138,002500,山西证券,0.08,28.48,,1.92,,23738.4,30.9,,08-22,20101115,11.905,11.3,-5.08189836203,141.25,,-6.08040495868
571,300241,瑞丰光电,0.16,63.21,,4.24,,4441.15,87.45,,08-16,20110712,16.101,13.8,-14.2910378237,86.25,,-6.11921968711
808,600854,春兰股份,0.16,51.31,,4.1,,8090.21,51.35,,08-30,19940425,7.4,6.78,-8.37837837838,42.375,,-6.12887096774
3052,002333,罗普斯金,-0.01,-103.62,,-0.34,,-527.3,-103.63,,08-26,20100112,14.471,16.91,16.8543984521,-1691.0,,-6.14854337843
585,300300,汉鼎宇佑,0.1,62.7,,2.08,,4588.48,83.06,,08-17,20120319,20.947,18.14,-13.4004869432,181.4,,-6.19828222303
394,000023,深天地A,0.14,147.23,,4.87,,1917.99,147.18,,08-11,19930429,31.722,24.2,-23.7122501734,172.857142857,,-6.20691831959
1670,603968,醋化股份,0.37,12.12,,5.93,,7631.31,11.7,,08-24,20150518,23.879,23.43,-1.88031324595,63.3243243243,,-6.22236748329
778,300237,美晨科技,0.29,54.37,,8.03,,23678.15,53.3,,08-29,20110629,16.622,15.2,-8.55492720491,52.4137931034,,-6.23032770745
720,300365,恒华科技,0.27,59.18,,6.32,,4759.65,59.97,,08-18,20140123,41.417,37.47,-9.52990317985,138.777777778,,-6.29282363821
1362,300172,中电环保,0.11,22.22,,5.11,,5792.29,21.06,,08-01,20110201,9.87,9.54,-3.34346504559,86.7272727273,,-6.29885454546
498,300549,优德精密,0.31,-23.53,3.48,8.92,,4078.49,105.44,,08-01,20160930,34.27,28.54,-16.7201634082,92.064516129,8.20114942529,-6.30615846423
447,300247,乐金健康,0.04,101.41,,1.47,,3446.07,124.84,,08-22,20110729,8.144,6.54,-19.695481336,163.5,,-6.33850972567
2603,000560,昆百大A,0.02,-29.9,,0.67,,2548.73,-29.96,,08-17,19940202,10.39,10.88,4.71607314726,544.0,,-6.35274285714
801,002441,众业达,0.24,41.18,,3.71,,12927.25,51.95,,08-30,20100706,13.28,12.2,-8.13253012048,50.8333333333,,-6.38792592593
2813,600795,国电电力,0.09,-52.75,,3.38,,177252.65,-51.52,,08-24,19970318,3.073,3.32,8.03774812886,36.8888888889,,-6.40975546559
577,600602,云赛智联,0.1,84.43,,3.69,,13047.92,84.46,,08-26,19901219,9.462,8.22,-13.1261889664,82.2,,-6.4344647343
851,002763,汇洁股份,0.82,46.43,,10.54,,17742.99,47.92,10转8,08-29,20150610,18.712,17.33,-7.3856348867,21.1341463415,,-6.48827091173
912,601069,西部黄金,0.15,42.75,,5.29,,9261.24,42.76,,08-17,20150122,22.309,20.85,-6.53996145054,139.0,,-6.53826483893
2532,000587,金洲慈航,0.35,-23.91,,4.27,,36827.43,-24.74,,08-30,19960425,7.373,7.65,3.75695103757,21.8571428571,,-6.58512707581
1218,000981,银亿股份,0.11,9.0,,4.08,,33328.59,27.32,,08-31,20000622,9.9,9.49,-4.14141414141,86.2727272727,,-6.59678048781
518,601127,小康股份,0.44,69.23,,9.98,,39044.47,99.61,,08-18,20160615,26.387,22.41,-15.0718156668,50.9318181818,,-6.60902456626
243,000573,粤宏远A,0.11,289.55,,4.01,,6962.88,288.96,,08-31,19940815,10.579,5.96,-43.661971831,54.1818181818,,-6.61811612903
3126,002386,天原集团,0.04,-140.0,,0.64,,2620.59,-140.39,,07-25,20100409,8.99,10.89,21.1345939933,272.25,,-6.64266368422
445,002018,华信国际,0.11,135.55,,7.3,,23959.73,125.34,,08-24,20040713,10.141,8.23,-18.8442954344,74.8181818182,,-6.65134976451
1253,002756,永兴特钢,0.46,24.32,,5.33,,16657.45,25.84,,08-15,20150515,29.339,28.2,-3.88220457412,61.3043478261,,-6.65601194029
275,000677,恒天海龙,0.0,240.0,,1.07,,289.77,234.78,,08-26,19961226,7.28,4.72,-35.1648351648,inf,,-6.67655625001
391,300012,华测检测,0.02,13.81,,1.65,,4001.36,148.02,,08-12,20091030,5.752,4.48,-22.1140472879,224.0,,-6.69348301887
1355,002609,捷顺科技,0.09,7.72,,2.68,,5668.16,21.2,,08-23,20110815,15.872,15.37,-3.16280241935,170.777777778,,-6.70291633467
601,300297,蓝盾股份,0.12,50.0,,3.87,,14082.49,79.71,,08-08,20120315,12.405,10.93,-11.8903667876,91.0833333333,,-6.70374610169
707,600256,广汇能源,0.02,61.54,,0.98,,10970.42,61.81,,08-16,20000526,4.636,4.21,-9.18895599655,210.5,,-6.72655305164
1835,600750,江中药业,0.7,6.06,,7.73,,21044.4,7.06,,08-19,19960923,30.469,30.15,-1.04696576849,43.0714285714,,-6.74329592474
944,300045,华力创通,0.04,37.31,,2.0,,2010.31,40.96,,08-12,20100120,13.259,12.46,-6.02609548231,311.5,,-6.79710438048
497,000836,鑫茂科技,0.04,105.85,,2.75,,4679.88,105.51,,08-26,19970929,7.16,6.05,-15.5027932961,151.25,,-6.80587027027
3208,603399,新华龙,0.12,-233.33,,3.19,,6087.55,-228.87,,08-31,20120824,11.21,14.92,33.0954504906,124.333333333,,-6.91545202157
1382,300284,苏交科,0.27,19.73,,4.9,,15155.72,20.54,,08-01,20120110,20.652,20.04,-2.96339337594,74.2222222222,,-6.93124313726
941,002770,科迪乳业,0.05,-37.5,,3.7,,5843.37,41.21,,08-29,20150630,6.005,5.65,-5.91174021649,113.0,,-6.97087464788
350,603918,金桥信息,0.01,152.38,,0.2,,99.86,167.71,,08-30,20150528,29.337,22.29,-24.0208610287,2229.0,,-6.98184797787
762,300107,建新股份,0.04,70.21,,2.15,,1980.62,55.12,,08-24,20100820,7.366,6.79,-7.81971219115,169.75,,-7.04885277778
892,300199,翰宇药业,0.17,41.67,,4.35,,16024.22,44.83,,08-17,20110407,17.863,16.74,-6.28673794995,98.4705882353,,-7.1308841496
1748,002727,一心堂,0.42,10.08,,8.41,,21614.78,10.09,,08-29,20140702,20.997,20.7,-1.41448778397,49.2857142857,,-7.13332424242
983,300031,宝通科技,0.27,18.49,,4.88,,10677.77,38.88,,08-29,20091225,20.968,19.83,-5.42731781763,73.4444444444,,-7.1637595782
473,600653,申华控股,-0.09,103.17,,-7.6,,-17448.69,114.28,,08-31,19901219,3.97,3.34,-15.8690176322,-37.1111111111,,-7.20145396827
782,002670,国盛金控,0.1,-67.04,,1.3,,15068.51,53.13,,08-09,20120416,20.98,19.44,-7.34032411821,194.4,,-7.2381
1094,000571,新大洲A,0.06,32.81,,2.19,,4845.32,32.83,,08-31,19940525,7.589,7.25,-4.46699169851,120.833333333,,-7.34946519174
508,002087,新野纺织,0.17,28.64,,4.54,,13718.4,102.07,,07-28,20061130,6.976,6.01,-13.8474770642,35.3529411765,,-7.37101780539
3076,600255,梦舟股份,0.0,-113.33,,0.23,,773.66,-113.0,,08-30,20001122,4.84,5.58,15.2892561983,inf,,-7.39081081083
1274,002448,中原内配,0.22,24.53,,5.9,,13194.79,24.52,,08-25,20100716,10.931,10.57,-3.30253407739,48.0454545455,,-7.42460166206
3223,002430,杭氧股份,0.12,-271.43,,2.87,,9833.8,-275.24,,08-19,20100610,8.65,11.83,36.7630057803,98.5833333333,,-7.48687421385
273,300405,科隆股份,0.12,94.58,,1.53,,1430.37,235.61,,08-24,20141030,30.904,21.24,-31.271032876,177.0,,-7.53444892384
484,300120,经纬电材,0.08,108.45,,2.57,,1565.15,108.49,,08-29,20100917,15.61,13.38,-14.2857142857,167.25,,-7.59430000001
295,000935,四川双马,0.07,230.0,,1.83,,5003.09,214.68,,08-30,19990824,29.93,21.52,-28.0988974273,307.428571429,,-7.64015743164
367,000821,京山轻机,0.15,150.0,,4.02,,7132.36,156.25,,08-19,19980626,16.221,12.92,-20.3501633685,86.1333333333,,-7.67807103907
2830,002676,顺威股份,0.02,-75.0,,1.15,,1257.95,-54.01,,08-23,20120525,14.935,15.98,6.99698694342,799.0,,-7.71903684211
310,300459,金科文化,0.13,-41.36,,4.04,,20414.64,203.97,,08-22,20150515,17.164,12.64,-26.357492426,97.2307692308,,-7.73859655173
3206,002044,美年健康,0.01,-200.0,,0.86,,2852.09,-227.03,,08-29,20050518,13.171,17.01,29.1473692203,1701.0,,-7.78903915081
370,600889,南京化纤,0.14,154.72,,2.78,,4145.01,155.13,,07-22,19960308,12.992,10.45,-19.5658866995,74.6428571429,,-7.92859543667
3162,000831,五矿稀土,0.03,-172.7,,1.32,,2641.96,-173.23,,08-15,19980911,12.14,14.79,21.8286655684,493.0,,-7.93589509433
2790,600645,中源协和,0.02,-50.0,,0.55,,838.8,-47.56,,08-31,19930504,26.8,28.4,5.97014925373,1420.0,,-7.9663
278,000628,高新发展,0.06,229.34,,2.33,,1719.29,230.65,,08-19,19961118,14.25,10.15,-28.7719298246,169.166666667,,-8.01649390243
2777,300312,邦讯技术,-0.04,-51.04,,-1.75,,-1406.51,-46.22,,08-29,20120508,14.27,15.09,5.74632095305,-377.25,,-8.04340731707
797,000903,云内动力,0.1,-30.66,,3.66,,16663.03,52.08,,08-31,19990415,4.341,4.06,-6.4731628657,40.6,,-8.04552597865
845,600383,金地集团,0.26,52.94,,3.11,,115229.51,48.11,,08-30,20010412,12.199,11.47,-5.97589966391,44.1153846154,,-8.05067064471
1003,600252,中恒集团,0.11,35.8,,7.09,,38654.26,38.17,,08-24,20001130,4.535,4.32,-4.74090407938,39.2727272727,,-8.05120697675
376,300293,蓝英装备,0.04,154.09,,1.65,,1090.01,153.12,,08-29,20120308,16.731,13.55,-19.0126113203,338.75,,-8.05360176045
1108,000927,一汽夏利,-0.43,32.16,,-50.59,,-68564.09,32.17,,08-30,19990727,6.02,5.78,-3.98671096346,-13.4418604651,,-8.06930833332
860,603601,再升科技,0.12,-41.35,,4.03,,4465.83,47.17,,07-20,20150122,16.09,15.15,-5.8421379739,126.25,,-8.07409893617
338,600868,梅雁吉祥,0.06,179.23,,4.66,,10979.36,179.07,,08-15,19940912,6.019,4.69,-22.0800797475,78.1666666667,,-8.11002505642
573,300032,金龙机电,0.28,54.51,,4.8,,23004.68,86.03,,08-26,20091225,15.971,14.28,-10.5879406424,51.0,,-8.12528166766
811,002436,兴森科技,0.07,-50.0,,4.34,,10545.67,51.26,,08-30,20100618,6.819,6.39,-6.29124505059,91.2857142857,,-8.14783076924
754,603898,好莱客,0.37,54.17,,9.0,,10836.11,56.05,,08-15,20150217,32.14,29.95,-6.8139390168,80.9459459459,,-8.22578538813
386,002354,天神娱乐,0.58,-15.94,,8.12,,50520.11,150.14,,08-30,20100209,24.545,20.08,-18.1910776125,34.6206896552,,-8.25349675254
616,603588,高能环境,0.1,-13.04,,3.3,,6601.88,76.86,,08-30,20141229,15.634,14.19,-9.23627990278,141.9,,-8.32153213296
1027,000681,视觉中国,0.14,36.44,,4.07,,9548.81,36.5,,08-30,19970121,19.06,18.23,-4.35466946485,130.214285714,,-8.38180722891
3263,000717,韶钢松山,0.27,-383.83,,82.91,,64964.78,-383.91,,07-29,19970508,5.65,8.23,45.6637168142,30.4814814815,,-8.40733139534
320,600864,哈投股份,0.12,-25.0,,1.85,,25538.1,194.24,,08-23,19940809,11.288,8.69,-23.0155917789,72.4166666667,,-8.43949622786
3201,000584,哈工智能,0.06,-218.9,,2.59,,3973.3,-218.9,,08-03,19951128,11.85,14.92,25.9071729958,248.666666667,,-8.44939739413
472,300487,蓝晓科技,0.27,-12.9,,7.21,,5362.23,115.41,,08-15,20150702,22.452,19.4,-13.5934437912,71.8518518519,,-8.49012228047
1610,601566,九牧王,0.39,14.71,,5.0,,22426.35,13.53,,08-30,20110530,16.745,16.48,-1.58256195879,42.2564102564,,-8.54942830191
837,002351,漫步者,0.12,48.75,,3.93,,7012.76,48.74,10派0.5,08-22,20100205,11.747,11.08,-5.67804545841,92.3333333333,,-8.58393973014
3281,002068,黑猫股份,0.35,-488.89,,10.06,,21532.83,-477.04,,08-22,20060915,8.324,12.93,55.3339740509,36.9428571429,,-8.62110499349
800,603008,喜临门,0.24,20.0,,3.77,,9482.56,51.96,,07-29,20120717,18.251,17.16,-5.97775464358,71.5,,-8.69222694776
730,603160,汇顶科技,1.08,42.49,,16.51,,48197.57,58.52,,08-28,20161017,102.319,95.44,-6.72309150793,88.3703703704,,-8.70432894316
448,002535,林州重机,0.03,200.0,,0.69,,2048.71,124.44,,08-08,20110111,6.51,5.59,-14.1321044547,186.333333333,,-8.80548260869
1376,600978,宜华生活,0.32,23.08,,6.17,,46965.62,20.69,,08-25,20040824,10.595,10.35,-2.31241151487,32.34375,,-8.94736938774
292,002537,海联金汇,0.14,-26.32,,2.67,,17788.52,216.64,,08-23,20110110,14.688,11.16,-24.0196078431,79.7142857143,,-9.0192979592
603,600744,华银电力,-0.26,83.57,,-11.69,,-45764.91,79.07,,08-19,19960905,5.26,4.8,-8.74524714829,-18.4615384615,,-9.04148260869
847,603568,伟明环保,0.36,50.0,,11.95,,24631.64,48.07,,08-19,20150528,23.076,21.85,-5.31287918183,60.6944444444,,-9.04782479609
1051,601158,重庆水务,0.21,31.25,,7.47,,102427.16,35.32,,08-12,20100329,7.158,6.88,-3.8837664152,32.7619047619,,-9.0942647482
539,600057,象屿股份,0.23,76.92,,3.96,,29693.27,94.38,,08-26,19970604,11.386,10.21,-10.328473564,44.3913043478,,-9.13784591839
695,300208,恒顺众昇,0.33,65.0,,14.55,,25054.74,63.93,,08-05,20110426,17.2,16.0,-6.97674418605,48.4848484848,,-9.1633
2162,000598,兴蓉环境,0.15,-6.25,,5.0,,45360.91,-3.54,,08-29,19960529,5.698,5.72,0.3861003861,38.1333333333,,-9.16860000001
834,300294,博雅生物,0.39,-2.5,,7.28,,15773.48,49.23,,08-08,20120308,37.501,35.49,-5.36252366604,91.0,,-9.18037906513
356,300046,台基股份,0.19,163.16,,3.36,,2699.8,163.16,,07-25,20100120,24.915,20.5,-17.7202488461,107.894736842,,-9.20754563985
615,002757,南兴装备,0.49,77.24,,6.69,,5356.46,77.22,,08-17,20150527,40.915,37.49,-8.37101307589,76.5102040816,,-9.22468992701
880,000530,大冷股份,0.12,-4.17,,2.95,,9826.02,45.6,,08-26,19931208,7.678,7.3,-4.92315707215,60.8333333333,,-9.26234920636
1069,600115,东方航空,0.3,22.15,,8.79,,434700.0,34.46,,08-30,19971105,7.017,6.76,-3.66253384637,22.5333333333,,-9.40878677044
422,002615,哈尔斯,0.19,58.33,,9.82,,7618.42,135.25,,08-21,20110909,11.55,9.89,-14.3722943723,52.0526315789,,-9.41046686747
755,603222,济民制药,0.06,50.0,,2.63,,1999.71,56.01,,08-30,20150217,18.568,17.47,-5.91339939681,291.166666667,,-9.47170928962
308,002434,万里扬,0.31,121.43,,7.3,,42149.68,204.2,,08-25,20100618,15.896,12.47,-21.552591847,40.2258064516,,-9.47449854057
2407,600688,上海石化,0.24,-17.07,,9.82,,257547.9,-16.83,,08-24,19931108,6.2,6.31,1.77419354839,26.2916666667,,-9.48599999998
3082,601958,金钼股份,0.01,-116.67,,0.12,,1532.53,-115.82,,08-29,20080417,7.65,8.58,12.1568627451,858.0,,-9.52712903226
323,000995,皇台酒业,-0.31,181.82,,,,-5462.54,190.97,,08-30,20000807,17.8,14.28,-19.7752808989,-46.064516129,,-9.65700568181
636,002315,焦点科技,0.14,-13.9,,1.69,,3304.02,72.92,,08-26,20091209,29.602,27.4,-7.43868657523,195.714285714,,-9.8028058129
305,300132,青松股份,0.11,206.03,,6.27,,4109.8,205.97,,08-26,20101026,10.74,8.5,-20.8566108007,77.2727272727,,-9.87552589288
210,002659,中泰桥梁,-0.05,150.0,,-1.14,,-2531.4,332.04,,08-05,20120309,21.77,14.46,-33.5783187873,-289.2,,-9.88852366622
532,002151,北斗星通,0.05,66.67,,0.6,,2551.65,95.82,,08-24,20070813,31.843,28.77,-9.65047263135,575.4,,-9.92904738041
299,600536,中国软件,-0.34,209.09,,-8.57,,-16914.64,212.66,,08-28,20020517,23.981,18.88,-21.2710062133,-55.5294117647,,-9.99764646146
1648,000685,中山公用,0.36,12.5,,4.56,,52592.63,12.31,,08-26,19970123,10.922,10.79,-1.208569859,29.9722222222,,-10.1855924242
2946,600366,宁波韵升,0.3,-78.36,,3.66,,16184.61,-78.19,,08-22,20001030,19.46,20.94,7.60534429599,69.8,,-10.2809283784
1300,600743,华远地产,0.13,-4.48,,4.39,,30140.31,23.41,,08-29,19960909,4.349,4.25,-2.27638537595,32.6923076923,,-10.2838474747
3176,002485,希努尔,-0.07,-180.56,,-1.18,,-2320.25,-185.07,,08-19,20101015,21.1,24.88,17.9146919431,-355.428571429,,-10.3306269841
